sku,id_producto,nombre_producto,modelo,color,talla,categoria,marca,precio_venta,costo,fecha,tipo_producto,unidad_medida,codigo_barras,Tipo_producto_afecta_inventario
EST-0034,6102,SHORT DE ENCAJE NEGRO,,,,SHORT,ESTELLA,332,276,2025-08-04,Inventariable,Pieza,50006102,TRUE
EST-0035,6103,CAMISA AJUSTADO CREMA,,,,CAMISA,ESTELLA,273,227,2025-08-04,Inventariable,Pieza,50006103,TRUE
EST-0036,6104,PANTALON SATINADO BURDEOS,,,,PANTALON,ESTELLA,354,295,2025-08-04,Inventariable,Pieza,50006104,TRUE
EST-0037,6105,VESTIDO CON LAZADA BURDEOS,,,,VESTIDO,ESTELLA,357,297,2025-08-04,Inventariable,Pieza,50006105,TRUE
EST-0038,6106,ENTERIZO CON BOTONES FRONTALES BLANCO,,,,ENTERIZO,ESTELLA,197,151,2025-08-04,Inventariable,Pieza,50006106,TRUE
EST-0039,6107,FALDA CON ESTAMPADO FLORAL AZUL MARINO,,,,FALDA,ESTELLA,293,244,2025-08-04,Inventariable,Pieza,50006107,TRUE
TRE-0023,6108,ENTERIZO CON OLANES NEGRO,,,,ENTERIZO,TREND STYLES,199,153,2025-08-04,Inventariable,Pieza,50006108,TRUE
TRE-0024,6109,CARDIGAN DE ENCAJE MOSTAZA,,,,CARDIGAN,TREND STYLES,194,149,2025-08-04,Inventariable,Pieza,50006109,TRUE
AZU-0038,6110,SHORT CON OLANES BLANCO,,,,SHORT,AZURA,403,350,2025-08-04,Inventariable,Pieza,50006110,TRUE
AZU-0039,6111,CAMISA DE TEJIDO DENIM AZUL CIELO,,,,CAMISA,AZURA,379,329,2025-08-04,Inventariable,Pieza,50006111,TRUE
AZU-0040,6112,PANTALON AJUSTADO AZUL MARINO,,,,PANTALON,AZURA,403,350,2025-08-04,Inventariable,Pieza,50006112,TRUE
AZU-0041,6113,CROP TOP CON ESTAMPADO FLORAL AZUL MARINO,,,,CROP,AZURA,411,357,2025-08-04,Inventariable,Pieza,50006113,TRUE
AZU-0042,6114,VESTIDO CON BORDADO SUIZO AZUL CIELO,,,,VESTIDO,AZURA,437,380,2025-08-04,Inventariable,Pieza,50006114,TRUE
DAZ-0016,6115,CROP TOP DE ENCAJE AZUL CIELO,,,,CROP,DAZZLING,370,308,2025-08-04,Inventariable,Pieza,50006115,TRUE
DAZ-0017,6116,BLUSA ACANALADO BEIGE,,,,BLUSA,DAZZLING,373,324,2025-08-04,Inventariable,Pieza,50006116,TRUE
STE-0017,6117,CARDIGAN DE TEJIDO DENIM BURDEOS,,,,CARDIGAN,STELLA,154,118,2025-08-04,Inventariable,Pieza,50006117,TRUE
STE-0018,6118,ENTERIZO PLISADO BEIGE,,,,ENTERIZO,STELLA,97,74,2025-08-04,Inventariable,Pieza,50006118,TRUE
NEW-0085,6119,CROP TOP OVERSIZE VERDE ESMERALDA,,,,CROP,NEW IN,374,311,2025-08-04,Inventariable,Pieza,50006119,TRUE
NEW-0086,6120,CARDIGAN ACANALADO VERDE ESMERALDA,,,,CARDIGAN,NEW IN,339,282,2025-08-04,Inventariable,Pieza,50006120,TRUE
NEW-0087,6121,BLUSA CON CUELLO EN V VERDE ESMERALDA,,,,BLUSA,NEW IN,214,164,2025-08-04,Inventariable,Pieza,50006121,TRUE
NEW-0088,6122,BLUSA DE TEJIDO DENIM BURDEOS,,,,BLUSA,NEW IN,315,262,2025-08-04,Inventariable,Pieza,50006122,TRUE
NEW-0089,6123,SHORT ACANALADO LILA,,,,SHORT,NEW IN,213,177,2025-08-04,Inventariable,Pieza,50006123,TRUE
NEW-0090,6124,FALDA OVERSIZE BLANCO,,,,FALDA,NEW IN,211,162,2025-08-04,Inventariable,Pieza,50006124,TRUE
NEW-0091,6125,CAMISA CON OLANES GRIS JASPE,,,,CAMISA,NEW IN,366,305,2025-08-04,Inventariable,Pieza,50006125,TRUE
NEW-0092,6126,VESTIDO DE LINO AZUL MARINO,,,,VESTIDO,NEW IN,203,169,2025-08-04,Inventariable,Pieza,50006126,TRUE
NEW-0093,6127,SHORT PLISADO VERDE ESMERALDA,,,,SHORT,NEW IN,237,197,2025-08-04,Inventariable,Pieza,50006127,TRUE
NEW-0094,6128,BLUSA DE ENCAJE BLANCO,,,,BLUSA,NEW IN,236,196,2025-08-04,Inventariable,Pieza,50006128,TRUE
NEW-0095,6129,CAMISA DE TEJIDO DENIM NEGRO,,,,CAMISA,NEW IN,284,236,2025-08-04,Inventariable,Pieza,50006129,TRUE
INV-0016,6130,ENTERIZO AJUSTADO BLANCO,,,,ENTERIZO,INVOICE,263,219,2025-08-04,Inventariable,Pieza,50006130,TRUE
INV-0017,6131,ENTERIZO OVERSIZE TERRACOTA,,,,ENTERIZO,INVOICE,278,231,2025-08-04,Inventariable,Pieza,50006131,TRUE
HAV-0089,6132,TOP PLISADO AZUL CIELO,,,,TOP,HAVE,267,222,2025-08-04,Inventariable,Pieza,50006132,TRUE
HAV-0090,6133,CARDIGAN DE CORTE RECTO BURDEOS,,,,CARDIGAN,HAVE,224,186,2025-08-04,Inventariable,Pieza,50006133,TRUE
HAV-0091,6134,TOP DE ENCAJE LILA,,,,TOP,HAVE,270,225,2025-08-04,Inventariable,Pieza,50006134,TRUE
HAV-0092,6135,PANTALON OVERSIZE GRIS JASPE,,,,PANTALON,HAVE,346,288,2025-08-04,Inventariable,Pieza,50006135,TRUE
HAV-0093,6136,SHORT CON ESTAMPADO FLORAL BLANCO,,,,SHORT,HAVE,290,241,2025-08-04,Inventariable,Pieza,50006136,TRUE
HAV-0094,6137,SHORT SATINADO VERDE ESMERALDA,,,,SHORT,HAVE,221,184,2025-08-04,Inventariable,Pieza,50006137,TRUE
HAV-0095,6138,TOP DE LINO AZUL MARINO,,,,TOP,HAVE,201,154,2025-08-04,Inventariable,Pieza,50006138,TRUE
HAV-0096,6139,VESTIDO DE CORTE RECTO MOSTAZA,,,,VESTIDO,HAVE,258,215,2025-08-04,Inventariable,Pieza,50006139,TRUE
ONL-0022,6140,FALDA CON ESTAMPADO FLORAL GRIS JASPE,,,,FALDA,ONLY4U,316,263,2025-08-05,Inventariable,Pieza,50006140,TRUE
ONL-0023,6141,SHORT MANGA OBISPO VERDE ESMERALDA,,,,SHORT,ONLY4U,318,265,2025-08-05,Inventariable,Pieza,50006141,TRUE
TOP-0050,6142,PANTALON PLISADO MOSTAZA,,,,PANTALON,TOP CHIC,292,243,2025-08-05,Inventariable,Pieza,50006142,TRUE
TOP-0051,6143,SHORT DE LINO TERRACOTA,,,,SHORT,TOP CHIC,322,268,2025-08-05,Inventariable,Pieza,50006143,TRUE
TOP-0052,6144,CROP TOP PLISADO VERDE ESMERALDA,,,,CROP,TOP CHIC,300,250,2025-08-05,Inventariable,Pieza,50006144,TRUE
TOP-0053,6145,TOP MANGA OBISPO CREMA,,,,TOP,TOP CHIC,293,244,2025-08-05,Inventariable,Pieza,50006145,TRUE
TOP-0054,6146,VESTIDO DE TEJIDO DENIM CREMA,,,,VESTIDO,TOP CHIC,282,235,2025-08-05,Inventariable,Pieza,50006146,TRUE
SHE-0099,6147,FALDA DE ENCAJE NEGRO,,,,FALDA,SHERO,254,211,2025-08-05,Inventariable,Pieza,50006147,TRUE
SHE-0100,6148,CAMISA CON LAZADA AZUL MARINO,,,,CAMISA,SHERO,270,225,2025-08-05,Inventariable,Pieza,50006148,TRUE
SHE-0101,6149,SHORT DE CORTE RECTO ROSA PASTEL,,,,SHORT,SHERO,233,194,2025-08-05,Inventariable,Pieza,50006149,TRUE
SHE-0102,6150,FALDA CON BORDADO SUIZO MOSTAZA,,,,FALDA,SHERO,358,298,2025-08-05,Inventariable,Pieza,50006150,TRUE
SHE-0103,6151,CAMISA SATINADO NEGRO,,,,CAMISA,SHERO,255,212,2025-08-05,Inventariable,Pieza,50006151,TRUE
SHE-0104,6152,CARDIGAN CON CUELLO EN V AZUL MARINO,,,,CARDIGAN,SHERO,199,153,2025-08-05,Inventariable,Pieza,50006152,TRUE
SHE-0105,6153,PANTALON CON ESTAMPADO FLORAL AZUL CIELO,,,,PANTALON,SHERO,246,205,2025-08-05,Inventariable,Pieza,50006153,TRUE
SHE-0106,6154,CARDIGAN CON CUELLO EN V BEIGE,,,,CARDIGAN,SHERO,364,303,2025-08-05,Inventariable,Pieza,50006154,TRUE
SHE-0107,6155,TOP CON BORDADO SUIZO VERDE ESMERALDA,,,,TOP,SHERO,230,191,2025-08-05,Inventariable,Pieza,50006155,TRUE
SHE-0108,6156,CROP TOP PLISADO NEGRO,,,,CROP,SHERO,268,223,2025-08-05,Inventariable,Pieza,50006156,TRUE
SHE-0109,6157,VESTIDO CON CUELLO EN V ROSA PASTEL,,,,VESTIDO,SHERO,357,297,2025-08-05,Inventariable,Pieza,50006157,TRUE
SHE-0110,6158,BLUSA AJUSTADO ROSA PASTEL,,,,BLUSA,SHERO,198,152,2025-08-05,Inventariable,Pieza,50006158,TRUE
SHE-0111,6159,BLUSA AJUSTADO BURDEOS,,,,BLUSA,SHERO,364,303,2025-08-05,Inventariable,Pieza,50006159,TRUE
SHE-0112,6160,VESTIDO CON CUELLO EN V BURDEOS,,,,VESTIDO,SHERO,346,288,2025-08-05,Inventariable,Pieza,50006160,TRUE
SHE-0113,6161,PANTALON AJUSTADO BURDEOS,,,,PANTALON,SHERO,366,305,2025-08-05,Inventariable,Pieza,50006161,TRUE
SHE-0114,6162,PANTALON MANGA OBISPO BEIGE,,,,PANTALON,SHERO,318,265,2025-08-05,Inventariable,Pieza,50006162,TRUE
ACT-0216,6163,TOP MANGA OBISPO AZUL CIELO,,,,TOP,ACTIVE USA,296,246,2025-08-05,Inventariable,Pieza,50006163,TRUE
ACT-0217,6164,CAMISA DE CORTE RECTO NEGRO,,,,CAMISA,ACTIVE USA,208,160,2025-08-05,Inventariable,Pieza,50006164,TRUE
ACT-0218,6165,VESTIDO CON LAZADA LILA,,,,VESTIDO,ACTIVE USA,120,92,2025-08-05,Inventariable,Pieza,50006165,TRUE
ACT-0219,6166,CAMISA DE CORTE RECTO MOSTAZA,,,,CAMISA,ACTIVE USA,324,270,2025-08-05,Inventariable,Pieza,50006166,TRUE
ACT-0220,6167,PANTALON CON CUELLO EN V BURDEOS,,,,PANTALON,ACTIVE USA,206,158,2025-08-05,Inventariable,Pieza,50006167,TRUE
ACT-0221,6168,FALDA CON CUELLO EN V VERDE ESMERALDA,,,,FALDA,ACTIVE USA,220,183,2025-08-05,Inventariable,Pieza,50006168,TRUE
ACT-0222,6169,CARDIGAN CON OLANES ROSA PASTEL,,,,CARDIGAN,ACTIVE USA,284,236,2025-08-05,Inventariable,Pieza,50006169,TRUE
ACT-0223,6170,CAMISA DE TEJIDO DENIM BEIGE,,,,CAMISA,ACTIVE USA,233,194,2025-08-05,Inventariable,Pieza,50006170,TRUE
ACT-0224,6171,SHORT ACANALADO BURDEOS,,,,SHORT,ACTIVE USA,171,131,2025-08-05,Inventariable,Pieza,50006171,TRUE
ACT-0225,6172,CARDIGAN MANGA OBISPO TERRACOTA,,,,CARDIGAN,ACTIVE USA,221,184,2025-08-05,Inventariable,Pieza,50006172,TRUE
ACT-0226,6173,PANTALON CON LAZADA BEIGE,,,,PANTALON,ACTIVE USA,372,310,2025-08-05,Inventariable,Pieza,50006173,TRUE
ACT-0227,6174,CAMISA DE CORTE RECTO BEIGE,,,,CAMISA,ACTIVE USA,254,211,2025-08-05,Inventariable,Pieza,50006174,TRUE
ACT-0228,6175,ENTERIZO PLISADO TERRACOTA,,,,ENTERIZO,ACTIVE USA,237,197,2025-08-05,Inventariable,Pieza,50006175,TRUE
ACT-0229,6176,FALDA CON BOTONES FRONTALES BEIGE,,,,FALDA,ACTIVE USA,242,201,2025-08-05,Inventariable,Pieza,50006176,TRUE
ACT-0230,6177,CAMISA PLISADO AZUL MARINO,,,,CAMISA,ACTIVE USA,180,138,2025-08-05,Inventariable,Pieza,50006177,TRUE
BET-0042,6178,SHORT CON BOTONES FRONTALES BLANCO,,,,SHORT,BETTER BE,207,159,2025-08-05,Inventariable,Pieza,50006178,TRUE
BET-0043,6179,CARDIGAN ACANALADO AZUL CIELO,,,,CARDIGAN,BETTER BE,202,168,2025-08-05,Inventariable,Pieza,50006179,TRUE
BET-0044,6180,CROP TOP CON CUELLO EN V BURDEOS,,,,CROP,BETTER BE,311,259,2025-08-05,Inventariable,Pieza,50006180,TRUE
BET-0045,6181,FALDA CON CUELLO EN V NEGRO,,,,FALDA,BETTER BE,239,199,2025-08-05,Inventariable,Pieza,50006181,TRUE
BET-0046,6182,ENTERIZO AJUSTADO GRIS JASPE,,,,ENTERIZO,BETTER BE,359,299,2025-08-05,Inventariable,Pieza,50006182,TRUE
BET-0047,6183,BLUSA DE ENCAJE MOSTAZA,,,,BLUSA,BETTER BE,306,255,2025-08-05,Inventariable,Pieza,50006183,TRUE
BET-0048,6184,VESTIDO CON CUELLO EN V TERRACOTA,,,,VESTIDO,BETTER BE,281,234,2025-08-05,Inventariable,Pieza,50006184,TRUE
CIS-0019,6185,TOP DE LINO TERRACOTA,,,,TOP,CI SONO CORDUROY,261,217,2025-08-05,Inventariable,Pieza,50006185,TRUE
CIS-0020,6186,PANTALON CON OLANES BEIGE,,,,PANTALON,CI SONO CORDUROY,255,212,2025-08-05,Inventariable,Pieza,50006186,TRUE
CAM-0065,6187,ENTERIZO CON OLANES GRIS JASPE,,,,ENTERIZO,CAMEO,290,241,2025-08-05,Inventariable,Pieza,50006187,TRUE
CAM-0066,6188,CAMISA MANGA OBISPO BLANCO,,,,CAMISA,CAMEO,380,316,2025-08-05,Inventariable,Pieza,50006188,TRUE
CAM-0067,6189,VESTIDO DE TEJIDO DENIM BEIGE,,,,VESTIDO,CAMEO,345,287,2025-08-05,Inventariable,Pieza,50006189,TRUE
CAM-0068,6190,BLUSA PLISADO LILA,,,,BLUSA,CAMEO,408,354,2025-08-05,Inventariable,Pieza,50006190,TRUE
CAM-0069,6191,TOP DE TEJIDO DENIM BLANCO,,,,TOP,CAMEO,386,321,2025-08-05,Inventariable,Pieza,50006191,TRUE
CAM-0070,6192,CAMISA CON CUELLO EN V AZUL MARINO,,,,CAMISA,CAMEO,381,331,2025-08-05,Inventariable,Pieza,50006192,TRUE
CAM-0071,6193,TOP AJUSTADO BURDEOS,,,,TOP,CAMEO,501,435,2025-08-05,Inventariable,Pieza,50006193,TRUE
ROL-0060,6194,ENTERIZO ACANALADO BLANCO,,,,ENTERIZO,ROLYPOLY,252,210,2025-08-05,Inventariable,Pieza,50006194,TRUE
ROL-0061,6195,VESTIDO MANGA OBISPO GRIS JASPE,,,,VESTIDO,ROLYPOLY,258,215,2025-08-05,Inventariable,Pieza,50006195,TRUE
ROL-0062,6196,ENTERIZO CON BORDADO SUIZO GRIS JASPE,,,,ENTERIZO,ROLYPOLY,296,246,2025-08-05,Inventariable,Pieza,50006196,TRUE
ROL-0063,6197,CAMISA SATINADO AZUL CIELO,,,,CAMISA,ROLYPOLY,236,196,2025-08-05,Inventariable,Pieza,50006197,TRUE
ROL-0064,6198,PANTALON CON CUELLO EN V MOSTAZA,,,,PANTALON,ROLYPOLY,239,199,2025-08-05,Inventariable,Pieza,50006198,TRUE
ROL-0065,6199,TOP SATINADO MOSTAZA,,,,TOP,ROLYPOLY,305,254,2025-08-05,Inventariable,Pieza,50006199,TRUE
ROL-0066,6200,CROP TOP CON LAZADA AZUL MARINO,,,,CROP,ROLYPOLY,299,249,2025-08-05,Inventariable,Pieza,50006200,TRUE
ONT-0103,6201,SHORT CON LAZADA GRIS JASPE,,,,SHORT,ONTWELFTH,469,407,2025-08-05,Inventariable,Pieza,50006201,TRUE
ONT-0104,6202,PANTALON CON BORDADO SUIZO AZUL MARINO,,,,PANTALON,ONTWELFTH,448,389,2025-08-05,Inventariable,Pieza,50006202,TRUE
ONT-0105,6203,ENTERIZO MANGA OBISPO VERDE ESMERALDA,,,,ENTERIZO,ONTWELFTH,495,430,2025-08-05,Inventariable,Pieza,50006203,TRUE
ONT-0106,6204,VESTIDO ACANALADO CREMA,,,,VESTIDO,ONTWELFTH,482,419,2025-08-05,Inventariable,Pieza,50006204,TRUE
ONT-0107,6205,FALDA ACANALADO GRIS JASPE,,,,FALDA,ONTWELFTH,456,396,2025-08-05,Inventariable,Pieza,50006205,TRUE
ONT-0108,6206,CAMISA CON BORDADO SUIZO CREMA,,,,CAMISA,ONTWELFTH,424,368,2025-08-05,Inventariable,Pieza,50006206,TRUE
ONT-0109,6207,CARDIGAN DE CORTE RECTO NEGRO,,,,CARDIGAN,ONTWELFTH,378,315,2025-08-05,Inventariable,Pieza,50006207,TRUE
ONT-0110,6208,ENTERIZO MANGA OBISPO GRIS JASPE,,,,ENTERIZO,ONTWELFTH,339,282,2025-08-05,Inventariable,Pieza,50006208,TRUE
ONT-0111,6209,PANTALON DE TEJIDO DENIM BURDEOS,,,,PANTALON,ONTWELFTH,529,460,2025-08-05,Inventariable,Pieza,50006209,TRUE
ONT-0112,6210,SHORT CON BOTONES FRONTALES VERDE ESMERALDA,,,,SHORT,ONTWELFTH,429,373,2025-08-05,Inventariable,Pieza,50006210,TRUE
BAM-0043,6211,ENTERIZO ACANALADO MOSTAZA,,,,ENTERIZO,BAMBU,508,441,2025-08-05,Inventariable,Pieza,50006211,TRUE
BAM-0044,6212,CAMISA ACANALADO AZUL MARINO,,,,CAMISA,BAMBU,512,445,2025-08-05,Inventariable,Pieza,50006212,TRUE
BAM-0045,6213,ENTERIZO CON ESTAMPADO FLORAL CREMA,,,,ENTERIZO,BAMBU,490,426,2025-08-05,Inventariable,Pieza,50006213,TRUE
BAM-0046,6214,VESTIDO PLISADO BEIGE,,,,VESTIDO,BAMBU,513,446,2025-08-05,Inventariable,Pieza,50006214,TRUE
BAM-0047,6215,ENTERIZO DE ENCAJE CREMA,,,,ENTERIZO,BAMBU,580,504,2025-08-05,Inventariable,Pieza,50006215,TRUE
BAM-0048,6216,SHORT CON LAZADA AZUL CIELO,,,,SHORT,BAMBU,586,509,2025-08-05,Inventariable,Pieza,50006216,TRUE
BAM-0049,6217,BLUSA CON CUELLO EN V BLANCO,,,,BLUSA,BAMBU,504,438,2025-08-05,Inventariable,Pieza,50006217,TRUE
EDI-0065,6218,BLUSA DE CORTE RECTO BURDEOS,,,,BLUSA,EDIT BY NINE,417,362,2025-08-05,Inventariable,Pieza,50006218,TRUE
EDI-0066,6219,CAMISA OVERSIZE AZUL MARINO,,,,CAMISA,EDIT BY NINE,358,298,2025-08-05,Inventariable,Pieza,50006219,TRUE
EDI-0067,6220,CARDIGAN DE LINO BURDEOS,,,,CARDIGAN,EDIT BY NINE,382,318,2025-08-05,Inventariable,Pieza,50006220,TRUE
EDI-0068,6221,FALDA DE ENCAJE VERDE ESMERALDA,,,,FALDA,EDIT BY NINE,256,213,2025-08-05,Inventariable,Pieza,50006221,TRUE
EDI-0069,6222,SHORT CON OLANES AZUL CIELO,,,,SHORT,EDIT BY NINE,546,474,2025-08-05,Inventariable,Pieza,50006222,TRUE
EDI-0070,6223,PANTALON SATINADO AZUL MARINO,,,,PANTALON,EDIT BY NINE,508,441,2025-08-05,Inventariable,Pieza,50006223,TRUE
EDI-0071,6224,CAMISA CON BOTONES FRONTALES TERRACOTA,,,,CAMISA,EDIT BY NINE,383,333,2025-08-05,Inventariable,Pieza,50006224,TRUE
EDI-0072,6225,PANTALON CON OLANES AZUL CIELO,,,,PANTALON,EDIT BY NINE,451,392,2025-08-05,Inventariable,Pieza,50006225,TRUE
EDI-0073,6226,ENTERIZO CON ESTAMPADO FLORAL AZUL MARINO,,,,ENTERIZO,EDIT BY NINE,375,312,2025-08-05,Inventariable,Pieza,50006226,TRUE
LOH-0008,6227,CROP TOP OVERSIZE MOSTAZA,,,,CROP,LOVE HARMONY,328,273,2025-08-05,Inventariable,Pieza,50006227,TRUE
LOH-0009,6228,TOP SATINADO ROSA PASTEL,,,,TOP,LOVE HARMONY,342,285,2025-08-05,Inventariable,Pieza,50006228,TRUE
IFS-0029,6229,TOP ACANALADO AZUL MARINO,,,,TOP,IF SHE LOVES,304,253,2025-08-05,Inventariable,Pieza,50006229,TRUE
IFS-0030,6230,CROP TOP CON CUELLO EN V MOSTAZA,,,,CROP,IF SHE LOVES,370,308,2025-08-05,Inventariable,Pieza,50006230,TRUE
IFS-0031,6231,CARDIGAN MANGA OBISPO BEIGE,,,,CARDIGAN,IF SHE LOVES,296,246,2025-08-05,Inventariable,Pieza,50006231,TRUE
IFS-0032,6232,TOP CON ESTAMPADO FLORAL BLANCO,,,,TOP,IF SHE LOVES,276,230,2025-08-05,Inventariable,Pieza,50006232,TRUE
IFS-0033,6233,PANTALON OVERSIZE BEIGE,,,,PANTALON,IF SHE LOVES,256,213,2025-08-05,Inventariable,Pieza,50006233,TRUE
TOS-0057,6234,CARDIGAN CON LAZADA CREMA,,,,CARDIGAN,TOSKA,270,225,2025-08-05,Inventariable,Pieza,50006234,TRUE
TOS-0058,6235,TOP PLISADO ROSA PASTEL,,,,TOP,TOSKA,227,189,2025-08-05,Inventariable,Pieza,50006235,TRUE
TOS-0059,6236,SHORT SATINADO CREMA,,,,SHORT,TOSKA,302,251,2025-08-05,Inventariable,Pieza,50006236,TRUE
TOS-0060,6237,FALDA OVERSIZE MOSTAZA,,,,FALDA,TOSKA,256,213,2025-08-05,Inventariable,Pieza,50006237,TRUE
TOS-0061,6238,CARDIGAN MANGA OBISPO MOSTAZA,,,,CARDIGAN,TOSKA,279,232,2025-08-05,Inventariable,Pieza,50006238,TRUE
TOS-0062,6239,CARDIGAN CON CUELLO EN V NEGRO,,,,CARDIGAN,TOSKA,239,199,2025-08-05,Inventariable,Pieza,50006239,TRUE
TOS-0063,6240,ENTERIZO CON LAZADA CREMA,,,,ENTERIZO,TOSKA,220,183,2025-08-05,Inventariable,Pieza,50006240,TRUE
TOS-0064,6241,CAMISA CON CUELLO EN V AZUL MARINO,,,,CAMISA,TOSKA,251,209,2025-08-05,Inventariable,Pieza,50006241,TRUE
TOS-0065,6242,TOP CON BOTONES FRONTALES TERRACOTA,,,,TOP,TOSKA,263,219,2025-08-05,Inventariable,Pieza,50006242,TRUE
TOS-0066,6243,FALDA AJUSTADO BURDEOS,,,,FALDA,TOSKA,326,271,2025-08-05,Inventariable,Pieza,50006243,TRUE
TOS-0067,6244,ENTERIZO DE CORTE RECTO GRIS JASPE,,,,ENTERIZO,TOSKA,304,253,2025-08-05,Inventariable,Pieza,50006244,TRUE
TOS-0068,6245,PANTALON PLISADO NEGRO,,,,PANTALON,TOSKA,346,288,2025-08-05,Inventariable,Pieza,50006245,TRUE
TOS-0069,6246,VESTIDO MANGA OBISPO NEGRO,,,,VESTIDO,TOSKA,222,185,2025-08-05,Inventariable,Pieza,50006246,TRUE
TIM-0038,6247,VESTIDO ACANALADO BURDEOS,,,,VESTIDO,TIMING,333,277,2025-08-05,Inventariable,Pieza,50006247,TRUE
TIM-0039,6248,BLUSA DE CORTE RECTO BLANCO,,,,BLUSA,TIMING,175,134,2025-08-05,Inventariable,Pieza,50006248,TRUE
TIM-0040,6249,BLUSA CON CUELLO EN V BEIGE,,,,BLUSA,TIMING,284,236,2025-08-05,Inventariable,Pieza,50006249,TRUE
TIM-0041,6250,BLUSA OVERSIZE CREMA,,,,BLUSA,TIMING,230,191,2025-08-05,Inventariable,Pieza,50006250,TRUE
TIM-0042,6251,FALDA CON ESTAMPADO FLORAL ROSA PASTEL,,,,FALDA,TIMING,234,195,2025-08-05,Inventariable,Pieza,50006251,TRUE
TIM-0043,6252,PANTALON DE CORTE RECTO BURDEOS,,,,PANTALON,TIMING,124,95,2025-08-05,Inventariable,Pieza,50006252,TRUE
TIM-0044,6253,BLUSA SATINADO MOSTAZA,,,,BLUSA,TIMING,321,267,2025-08-05,Inventariable,Pieza,50006253,TRUE
TIM-0045,6254,PANTALON OVERSIZE AZUL MARINO,,,,PANTALON,TIMING,250,208,2025-08-05,Inventariable,Pieza,50006254,TRUE
VER-0022,6255,FALDA DE LINO TERRACOTA,,,,FALDA,VERYJ,287,239,2025-08-05,Inventariable,Pieza,50006255,TRUE
VER-0023,6256,SHORT OVERSIZE BLANCO,,,,SHORT,VERYJ,299,249,2025-08-05,Inventariable,Pieza,50006256,TRUE
LOT-0154,6257,TOP CON ESTAMPADO FLORAL BURDEOS,,,,TOP,LOVE TREE,245,204,2025-08-05,Inventariable,Pieza,50006257,TRUE
LOT-0155,6258,BLUSA CON CUELLO EN V BEIGE,,,,BLUSA,LOVE TREE,201,154,2025-08-05,Inventariable,Pieza,50006258,TRUE
LOT-0156,6259,CAMISA DE TEJIDO DENIM BLANCO,,,,CAMISA,LOVE TREE,224,186,2025-08-05,Inventariable,Pieza,50006259,TRUE
LOT-0157,6260,BLUSA CON OLANES LILA,,,,BLUSA,LOVE TREE,176,135,2025-08-05,Inventariable,Pieza,50006260,TRUE
LOT-0158,6261,ENTERIZO DE LINO TERRACOTA,,,,ENTERIZO,LOVE TREE,225,187,2025-08-05,Inventariable,Pieza,50006261,TRUE
LOT-0159,6262,CARDIGAN PLISADO MOSTAZA,,,,CARDIGAN,LOVE TREE,215,179,2025-08-05,Inventariable,Pieza,50006262,TRUE
LOT-0160,6263,ENTERIZO CON ESTAMPADO FLORAL BEIGE,,,,ENTERIZO,LOVE TREE,318,265,2025-08-05,Inventariable,Pieza,50006263,TRUE
LOT-0161,6264,CROP TOP DE TEJIDO DENIM VERDE ESMERALDA,,,,CROP,LOVE TREE,207,172,2025-08-05,Inventariable,Pieza,50006264,TRUE
LOT-0162,6265,CARDIGAN CON CUELLO EN V LILA,,,,CARDIGAN,LOVE TREE,182,140,2025-08-05,Inventariable,Pieza,50006265,TRUE
LOT-0163,6266,VESTIDO DE CORTE RECTO GRIS JASPE,,,,VESTIDO,LOVE TREE,321,267,2025-08-05,Inventariable,Pieza,50006266,TRUE
LOT-0164,6267,VESTIDO CON ESTAMPADO FLORAL CREMA,,,,VESTIDO,LOVE TREE,186,143,2025-08-05,Inventariable,Pieza,50006267,TRUE
IN2-0041,6268,VESTIDO OVERSIZE VERDE ESMERALDA,,,,VESTIDO,IN 2 YOU,201,154,2025-08-05,Inventariable,Pieza,50006268,TRUE
IN2-0042,6269,CARDIGAN SATINADO NEGRO,,,,CARDIGAN,IN 2 YOU,199,153,2025-08-05,Inventariable,Pieza,50006269,TRUE
IN2-0043,6270,CAMISA PLISADO CREMA,,,,CAMISA,IN 2 YOU,201,154,2025-08-05,Inventariable,Pieza,50006270,TRUE
IN2-0044,6271,ENTERIZO CON OLANES CREMA,,,,ENTERIZO,IN 2 YOU,210,161,2025-08-05,Inventariable,Pieza,50006271,TRUE
IN2-0045,6272,CARDIGAN ACANALADO BURDEOS,,,,CARDIGAN,IN 2 YOU,208,160,2025-08-05,Inventariable,Pieza,50006272,TRUE
EVE-0036,6273,FALDA DE ENCAJE CREMA,,,,FALDA,EVERLYNN,246,205,2025-08-06,Inventariable,Pieza,50006273,TRUE
EVE-0037,6274,VESTIDO CON ESTAMPADO FLORAL BLANCO,,,,VESTIDO,EVERLYNN,243,202,2025-08-06,Inventariable,Pieza,50006274,TRUE
EVE-0038,6275,CAMISA MANGA OBISPO AZUL MARINO,,,,CAMISA,EVERLYNN,231,192,2025-08-06,Inventariable,Pieza,50006275,TRUE
EVE-0039,6276,VESTIDO PLISADO TERRACOTA,,,,VESTIDO,EVERLYNN,236,196,2025-08-06,Inventariable,Pieza,50006276,TRUE
EVE-0040,6277,SHORT OVERSIZE VERDE ESMERALDA,,,,SHORT,EVERLYNN,285,237,2025-08-06,Inventariable,Pieza,50006277,TRUE
RUN-0049,6278,PANTALON DE TEJIDO DENIM BURDEOS,,,,PANTALON,RUNWAYPARIS,238,198,2025-08-06,Inventariable,Pieza,50006278,TRUE
