id_ntc,id_venta,id_cliente,fecha,sku,descripcion,cantidad,precio,total
NTC-001917,NOT-034057,1,2025-11-17,VIN-0114,TOP DE CORTE RECTO CREMA,1,512,512
NTC-001918,NOT-034067,1,2025-11-17,ACT-0303,ENTERIZO SATINADO BLANCO,1,246,246
NTC-001919,NOT-034072,1,2025-11-17,GLA-0103,SHORT CON BORDADO SUIZO ROSA PASTEL,1,268,268
NTC-001920,NOT-034093,1,2025-11-17,ACT-0276,FALDA PLISADO GRIS JASPE,1,266,266
NTC-001921,NOT-034099,1,2025-11-17,ONT-0155,CARDIGAN MANGA OBISPO VERDE ESMERALDA,1,249,249
NTC-001922,NOT-034123,1,2025-11-18,LIZ-0121,FALDA DE LINO ROSA PASTEL,1,418,418
NTC-001923,NOT-034133,1,2025-11-18,AZU-0057,CARDIGAN CON CUELLO EN V BLANCO,1,397,397
NTC-001924,NOT-034146,1,2025-11-18,LOT-0220,CARDIGAN CON BOTONES FRONTALES BURDEOS,1,173,173
NTC-001925,NOT-034191,1,2025-11-19,GLA-0103,SHORT CON BORDADO SUIZO ROSA PASTEL,1,268,268
NTC-001926,NOT-034234,1,2025-11-20,AVA-0126,CAMISA CON BOTONES FRONTALES LILA,1,205,205
NTC-001927,NOT-034239,1,2025-11-20,GLA-0097,CARDIGAN CON BORDADO SUIZO GRIS JASPE,1,273,273
NTC-001928,NOT-034243,1,2025-11-20,ACT-0191,CARDIGAN DE ENCAJE BEIGE,1,335,335
NTC-001929,NOT-034245,1,2025-11-20,LOR-0099,ENTERIZO CON ESTAMPADO FLORAL VERDE ESMERALDA,1,208,208
NTC-001930,NOT-034272,1,2025-11-20,ACT-0315,SHORT DE TEJIDO DENIM AZUL CIELO,1,294,294
NTC-001931,NOT-034291,1,2025-11-21,IRI-0106,VESTIDO SATINADO MOSTAZA,1,171,171
NTC-001932,NOT-034318,1,2025-11-21,SPR-0070,SHORT DE LINO CREMA,1,333,333
NTC-001933,NOT-034335,1,2025-11-21,LOT-0223,TOP DE ENCAJE VERDE ESMERALDA,1,221,221
NTC-001934,NOT-034399,1,2025-11-22,MIN-0252,BLUSA DE TEJIDO DENIM ROSA PASTEL,1,254,254
NTC-001935,NOT-034399,1,2025-11-22,MIC-0298,CAMISA DE ENCAJE AZUL CIELO,1,293,293
NTC-001936,NOT-034409,1,2025-11-23,LOT-0224,SHORT SATINADO VERDE ESMERALDA,1,212,212
NTC-001937,NOT-034440,1,2025-11-23,HYF-0123,CAMISA MANGA OBISPO NEGRO,1,441,441
NTC-001938,NOT-034453,1,2025-11-23,CRE-0029,BLUSA CON OLANES MOSTAZA,1,327,327
NTC-001939,NOT-034471,1,2025-11-24,LIZ-0077,ENTERIZO MANGA OBISPO ROSA PASTEL,1,249,249
NTC-001940,NOT-034479,1,2025-11-24,IFS-0048,SHORT ACANALADO BURDEOS,1,281,281
NTC-001941,NOT-034484,1,2025-11-24,MIC-0051,TOP CON BORDADO SUIZO BLANCO,1,249,249
NTC-001942,NOT-034490,1,2025-11-24,MIC-0072,PANTALON DE ENCAJE BLANCO,1,128,128
NTC-001943,NOT-034492,1,2025-11-24,MIN-0250,BLUSA DE TEJIDO DENIM NEGRO,1,117,117
NTC-001944,NOT-034528,1,2025-11-25,LOT-0216,ENTERIZO ACANALADO GRIS JASPE,1,221,221
NTC-001945,NOT-034557,1,2025-11-25,AZU-0058,CAMISA CON CUELLO EN V BLANCO,1,421,421
NTC-001946,NOT-034598,1,2025-11-26,ACT-0141,SHORT ACANALADO GRIS JASPE,1,279,279
NTC-001947,NOT-034599,1,2025-11-26,LIZ-0087,CARDIGAN DE ENCAJE MOSTAZA,1,340,340
NTC-001948,NOT-034602,1,2025-11-26,GLA-0088,TOP DE TEJIDO DENIM TERRACOTA,1,257,257
NTC-001949,NOT-034605,1,2025-11-26,ONT-0152,SHORT DE TEJIDO DENIM GRIS JASPE,1,226,226
NTC-001950,NOT-034608,1,2025-11-26,MIN-0127,ENTERIZO CON OLANES ROSA PASTEL,1,138,138
NTC-001951,NOT-034632,1,2025-11-26,ACT-0276,FALDA PLISADO GRIS JASPE,1,266,266
NTC-001952,NOT-034635,1,2025-11-26,LOT-0220,CARDIGAN CON BOTONES FRONTALES BURDEOS,1,173,173
NTC-001953,NOT-034643,1,2025-11-26,IJO-0093,TOP MANGA OBISPO AZUL MARINO,1,246,246
NTC-001954,NOT-034645,1,2025-11-26,MIC-0150,PANTALON DE CORTE RECTO LILA,1,198,198
NTC-001955,NOT-034647,1,2025-11-26,MIN-0253,CROP TOP CON ESTAMPADO FLORAL BLANCO,1,216,216
NTC-001956,NOT-034666,1,2025-11-27,LIZ-0119,FALDA OVERSIZE MOSTAZA,1,197,197
NTC-001957,NOT-034696,1,2025-11-27,LOT-0037,CROP TOP AJUSTADO LILA,1,317,317
NTC-001958,NOT-034699,1,2025-11-27,MIC-0301,CROP TOP CON BORDADO SUIZO LILA,1,181,181
NTC-001959,NOT-034702,1,2025-11-27,ACT-0312,SHORT CON CUELLO EN V CREMA,1,239,239
NTC-001960,NOT-034732,1,2025-11-28,ACT-0051,PANTALON CON ESTAMPADO FLORAL BURDEOS,1,102,102
NTC-001961,NOT-034741,1,2025-11-28,ACT-0314,SHORT CON ESTAMPADO FLORAL GRIS JASPE,1,266,266
NTC-001962,NOT-034742,1,2025-11-28,MIC-0288,FALDA DE LINO TERRACOTA,1,231,231
NTC-001963,NOT-034747,1,2025-11-28,ACT-0316,ENTERIZO DE ENCAJE NEGRO,1,311,311
NTC-001964,NOT-034759,1,2025-11-28,MIN-0173,TOP DE LINO LILA,1,149,149
NTC-001965,NOT-034835,1,2025-12-04,ACT-0127,CAMISA ACANALADO AZUL MARINO,1,151,151
NTC-001966,NOT-034838,1,2025-12-04,EDI-0068,FALDA DE ENCAJE VERDE ESMERALDA,1,256,256
NTC-001967,NOT-034865,1,2025-12-05,MIC-0321,TOP CON ESTAMPADO FLORAL NEGRO,1,287,287
NTC-001968,NOT-034867,1,2025-12-05,ONT-0168,CAMISA CON LAZADA BLANCO,1,444,444
NTC-001969,NOT-034881,1,2025-12-05,MIT-0074,CAMISA CON LAZADA MOSTAZA,1,182,182
NTC-001970,NOT-034927,1,2025-12-06,HYF-0141,ENTERIZO DE ENCAJE BEIGE,1,213,213
NTC-001971,NOT-034947,1,2025-12-06,EDI-0118,CROP TOP SATINADO VERDE ESMERALDA,1,375,375
NTC-001972,NOT-034951,1,2025-12-06,MUY-0111,SHORT CON BOTONES FRONTALES TERRACOTA,1,405,405
NTC-001973,NOT-034971,1,2025-12-07,HYF-0142,BLUSA SATINADO NEGRO,1,335,335
NTC-001974,NOT-034971,1,2025-12-07,MIC-0332,PANTALON PLISADO BLANCO,1,218,218
NTC-001975,NOT-034992,1,2025-12-07,LEE-0012,ENTERIZO OVERSIZE BLANCO,1,263,263
NTC-001976,NOT-035013,1,2025-12-07,IN2-0053,PANTALON SATINADO AZUL MARINO,1,206,206
NTC-001977,NOT-035077,1,2025-12-08,LEE-0148,BLUSA PLISADO VERDE ESMERALDA,1,464,464
NTC-001978,NOT-035118,1,2025-12-08,TEE-0131,TOP DE LINO CREMA,1,149,149
NTC-001979,NOT-035131,1,2025-12-08,AMB-0157,CROP TOP CON BORDADO SUIZO CREMA,1,210,210
NTC-001980,NOT-035136,1,2025-12-08,FAS-0059,FALDA CON CUELLO EN V AZUL MARINO,1,188,188
NTC-001981,NOT-035151,1,2025-12-08,AMB-0184,CARDIGAN DE TEJIDO DENIM BURDEOS,1,166,166
NTC-001982,NOT-035161,1,2025-12-08,MIC-0333,FALDA DE LINO GRIS JASPE,1,244,244
NTC-001983,NOT-035174,1,2025-12-09,HYF-0140,BLUSA OVERSIZE GRIS JASPE,1,270,270
NTC-001984,NOT-035181,1,2025-12-09,LIZ-0101,CAMISA SATINADO VERDE ESMERALDA,1,206,206
NTC-001985,NOT-035195,1,2025-12-09,MIN-0270,TOP AJUSTADO BEIGE,1,207,207
NTC-001986,NOT-035199,1,2025-12-09,ACT-0127,CAMISA ACANALADO AZUL MARINO,1,151,151
NTC-001987,NOT-035208,1,2025-12-09,LOT-0247,ENTERIZO SATINADO BEIGE,1,298,298
NTC-001988,NOT-035212,1,2025-12-09,NEW-0132,SHORT CON LAZADA TERRACOTA,1,362,362
NTC-001989,NOT-035233,1,2025-12-09,BET-0065,PANTALON CON ESTAMPADO FLORAL CREMA,1,268,268
NTC-001990,NOT-035239,1,2025-12-09,MIL-0179,TOP ACANALADO MOSTAZA,1,205,205
NTC-001991,NOT-035269,1,2025-12-10,AMB-0186,VESTIDO CON CUELLO EN V VERDE ESMERALDA,1,237,237
NTC-001992,NOT-035271,1,2025-12-10,TOS-0102,CAMISA CON OLANES ROSA PASTEL,1,315,315
NTC-001993,NOT-035273,1,2025-12-10,EST-0081,VESTIDO AJUSTADO BEIGE,1,272,272
NTC-001994,NOT-035296,1,2025-12-10,ONT-0173,FALDA ACANALADO AZUL CIELO,1,275,275
NTC-001995,NOT-035333,1,2025-12-10,HYF-0142,BLUSA SATINADO NEGRO,1,335,335
NTC-001996,NOT-035335,1,2025-12-11,PAP-0153,CARDIGAN SATINADO MOSTAZA,1,209,209
NTC-001997,NOT-035343,1,2025-12-11,LOT-0241,FALDA ACANALADO MOSTAZA,1,248,248
NTC-001998,NOT-035364,1,2025-12-11,AJL-0090,TOP OVERSIZE AZUL CIELO,1,221,221
NTC-001999,NOT-035365,1,2025-12-11,MIL-0179,TOP ACANALADO MOSTAZA,1,205,205
NTC-002000,NOT-035381,1,2025-12-11,IN2-0053,PANTALON SATINADO AZUL MARINO,1,206,206
NTC-002001,NOT-035388,1,2025-12-11,MIL-0179,TOP ACANALADO MOSTAZA,1,205,205
NTC-002002,NOT-035430,1,2025-12-12,MIN-0266,BLUSA DE TEJIDO DENIM GRIS JASPE,1,206,206
NTC-002003,NOT-035440,1,2025-12-12,MIC-0320,SHORT CON LAZADA TERRACOTA,1,306,306
NTC-002004,NOT-035466,1,2025-12-13,TEE-0132,CAMISA CON BORDADO SUIZO BLANCO,1,146,146
NTC-002005,NOT-035475,1,2025-12-13,MIC-0321,TOP CON ESTAMPADO FLORAL NEGRO,1,287,287
NTC-002006,NOT-035482,1,2025-12-13,ACT-0344,PANTALON CON CUELLO EN V BLANCO,1,329,329
NTC-002007,NOT-035523,1,2025-12-14,PAP-0154,CAMISA PLISADO TERRACOTA,1,441,441
NTC-002008,NOT-035612,1,2025-12-15,SHE-0016,TOP CON ESTAMPADO FLORAL LILA,1,220,220
NTC-002009,NOT-035620,1,2025-12-16,EDI-0004,TOP DE TEJIDO DENIM MOSTAZA,1,439,439
NTC-002010,NOT-035641,1,2025-12-16,MIN-0267,BLUSA AJUSTADO NEGRO,1,172,172
NTC-002011,NOT-035654,1,2025-12-16,MIC-0320,SHORT CON LAZADA TERRACOTA,1,306,306
NTC-002012,NOT-035686,1,2025-12-17,SAN-0141,VESTIDO CON OLANES GRIS JASPE,1,145,145
NTC-002013,NOT-035693,1,2025-12-17,ACT-0308,VESTIDO AJUSTADO AZUL CIELO,1,204,204
NTC-002014,NOT-035702,1,2025-12-17,MIT-0073,CARDIGAN MANGA OBISPO BEIGE,1,176,176
NTC-002015,NOT-035720,1,2025-12-17,MIN-0270,TOP AJUSTADO BEIGE,1,207,207
NTC-002016,NOT-035732,1,2025-12-17,NEW-0129,CARDIGAN CON BORDADO SUIZO BURDEOS,1,315,315
NTC-002017,NOT-035735,1,2025-12-17,LIZ-0152,BLUSA ACANALADO GRIS JASPE,1,224,224
NTC-002018,NOT-035751,1,2025-12-18,LOT-0242,VESTIDO CON BOTONES FRONTALES GRIS JASPE,1,252,252
NTC-002019,NOT-035753,1,2025-12-18,GAL-0106,CROP TOP CON BORDADO SUIZO AZUL CIELO,1,431,431
NTC-002020,NOT-035763,1,2025-12-18,LIZ-0147,PANTALON PLISADO BEIGE,1,208,208
NTC-002021,NOT-035773,1,2025-12-18,MIL-0178,VESTIDO DE TEJIDO DENIM GRIS JASPE,1,236,236
NTC-002022,NOT-035775,1,2025-12-18,MIN-0270,TOP AJUSTADO BEIGE,1,207,207
NTC-002023,NOT-035807,1,2025-12-19,MIL-0177,FALDA DE CORTE RECTO ROSA PASTEL,1,231,231
NTC-002024,NOT-035809,1,2025-12-19,HYF-0139,ENTERIZO DE LINO NEGRO,1,391,391
NTC-002025,NOT-035836,1,2025-12-19,MIC-0328,CROP TOP CON BOTONES FRONTALES GRIS JASPE,1,288,288
NTC-002026,NOT-035839,1,2025-12-19,LOP-0123,ENTERIZO CON ESTAMPADO FLORAL AZUL MARINO,1,127,127
NTC-002027,NOT-035841,1,2025-12-19,AMB-0188,BLUSA ACANALADO CREMA,1,233,233
NTC-002028,NOT-035863,1,2025-12-20,HYF-0143,SHORT CON BOTONES FRONTALES AZUL MARINO,1,302,302
NTC-002029,NOT-035869,1,2025-12-20,ACT-0345,ENTERIZO CON OLANES CREMA,1,171,171
NTC-002030,NOT-035869,1,2025-12-20,MIC-0048,BLUSA CON OLANES LILA,1,179,179
NTC-002031,NOT-035884,1,2025-12-20,SHE-0137,ENTERIZO CON BORDADO SUIZO GRIS JASPE,1,224,224
NTC-002032,NOT-035906,1,2025-12-20,LIZ-0025,CROP TOP CON ESTAMPADO FLORAL MOSTAZA,1,199,199
NTC-002033,NOT-035948,1,2025-12-21,MIL-0185,ENTERIZO OVERSIZE TERRACOTA,1,285,285
NTC-002034,NOT-035953,1,2025-12-21,AVA-0109,FALDA CON BOTONES FRONTALES TERRACOTA,1,180,180
NTC-002035,NOT-035973,1,2025-12-21,NEW-0127,PANTALON AJUSTADO BLANCO,1,228,228
NTC-002036,NOT-035983,1,2025-12-21,OVI-0167,CAMISA ACANALADO AZUL CIELO,1,342,342
NTC-002037,NOT-035997,1,2025-12-22,AVA-0130,FALDA CON OLANES LILA,1,213,213
NTC-002038,NOT-036014,1,2025-12-22,MIC-0296,CARDIGAN DE TEJIDO DENIM TERRACOTA,1,218,218
NTC-002039,NOT-036015,1,2025-12-22,LIZ-0111,FALDA CON CUELLO EN V BLANCO,1,195,195
NTC-002040,NOT-036034,1,2025-12-22,TEE-0135,BLUSA CON OLANES NEGRO,1,195,195
NTC-002041,NOT-036058,1,2025-12-23,INA-0032,VESTIDO CON BORDADO SUIZO BLANCO,1,345,345
NTC-002042,NOT-036078,1,2025-12-23,EST-0028,CAMISA CON BORDADO SUIZO VERDE ESMERALDA,1,238,238
NTC-002043,NOT-036081,1,2025-12-23,ACT-0337,SHORT DE CORTE RECTO MOSTAZA,1,364,364
NTC-002044,NOT-036083,1,2025-12-23,MUY-0072,BLUSA MANGA OBISPO VERDE ESMERALDA,1,386,386
NTC-002045,NOT-036087,1,2025-12-23,EDI-0119,SHORT DE CORTE RECTO GRIS JASPE,1,473,473
NTC-002046,NOT-036099,1,2025-12-24,EST-0083,PANTALON CON BORDADO SUIZO BLANCO,1,353,353
NTC-002047,NOT-036104,1,2025-12-24,MIN-0267,BLUSA AJUSTADO NEGRO,1,172,172
NTC-002048,NOT-036124,1,2025-12-24,IN2-0050,CAMISA OVERSIZE AZUL CIELO,1,198,198
NTC-002049,NOT-036136,1,2025-12-24,MIC-0327,CAMISA CON LAZADA BLANCO,1,127,127
NTC-002050,NOT-036152,1,2025-12-25,GLA-0010,FALDA DE ENCAJE MOSTAZA,1,298,298
NTC-002051,NOT-036180,1,2025-12-25,MIC-0326,CARDIGAN CON OLANES GRIS JASPE,1,147,147
NTC-002052,NOT-036182,1,2025-12-25,PAP-0113,PANTALON CON ESTAMPADO FLORAL MOSTAZA,1,362,362
NTC-002053,NOT-036186,1,2025-12-25,AMB-0186,VESTIDO CON CUELLO EN V VERDE ESMERALDA,1,237,237
NTC-002054,NOT-036250,1,2025-12-26,ACT-0348,ENTERIZO DE ENCAJE CREMA,1,321,321
NTC-002055,NOT-036251,1,2025-12-26,GAL-0109,CARDIGAN CON BORDADO SUIZO BEIGE,1,302,302
NTC-002056,NOT-036252,1,2025-12-26,MIC-0265,ENTERIZO CON LAZADA AZUL CIELO,1,154,154
NTC-002057,NOT-036326,1,2025-12-27,LOT-0243,PANTALON CON LAZADA BEIGE,1,248,248
NTC-002058,NOT-036341,1,2025-12-28,HYF-0119,SHORT DE LINO MOSTAZA,1,403,403
NTC-002059,NOT-036356,1,2025-12-28,MIR-0069,CAMISA CON LAZADA TERRACOTA,1,163,163
NTC-002060,NOT-036383,1,2025-12-28,ACT-0228,ENTERIZO PLISADO TERRACOTA,1,237,237
NTC-002061,NOT-036403,1,2026-01-01,AVA-0093,TOP OVERSIZE BURDEOS,1,203,203
NTC-002062,NOT-036424,1,2026-01-03,LOT-0010,ENTERIZO DE CORTE RECTO AZUL MARINO,1,297,297
NTC-002063,NOT-036463,1,2026-01-05,LOT-0163,VESTIDO DE CORTE RECTO GRIS JASPE,1,321,321
NTC-002064,NOT-036505,1,2026-01-07,PAP-0012,ENTERIZO DE TEJIDO DENIM MOSTAZA,1,377,377
NTC-002065,NOT-036537,1,2026-01-09,TOS-0033,TOP ACANALADO TERRACOTA,1,221,221
NTC-002066,NOT-036635,1,2026-01-14,HAV-0094,SHORT SATINADO VERDE ESMERALDA,1,221,221
NTC-002067,NOT-036684,1,2026-01-16,EST-0058,SHORT PLISADO BEIGE,1,279,279
NTC-002068,NOT-036687,1,2026-01-16,LOP-0001,VESTIDO CON CUELLO EN V TERRACOTA,1,328,328
NTC-002069,NOT-036696,1,2026-01-17,GIL-0017,CAMISA CON BORDADO SUIZO LILA,1,366,366
NTC-002070,NOT-036721,1,2026-01-18,CAM-0088,VESTIDO CON OLANES MOSTAZA,1,274,274
NTC-002071,NOT-036758,1,2026-01-20,PAP-0158,SHORT DE LINO TERRACOTA,1,354,354
NTC-002072,NOT-036760,1,2026-01-20,OVE-0104,VESTIDO CON ESTAMPADO FLORAL ROSA PASTEL,1,250,250
NTC-002073,NOT-036775,1,2026-01-20,TIM-0043,PANTALON DE CORTE RECTO BURDEOS,1,124,124
NTC-002074,NOT-036821,1,2026-01-23,LOT-0203,BLUSA DE LINO GRIS JASPE,1,214,214
NTC-002075,NOT-036841,1,2026-01-23,MIC-0046,BLUSA OVERSIZE LILA,1,224,224
NTC-002076,NOT-036845,1,2026-01-24,BAM-0057,CAMISA CON LAZADA AZUL CIELO,1,532,532
NTC-002077,NOT-036848,1,2026-01-24,MIN-0193,VESTIDO MANGA OBISPO MOSTAZA,1,239,239
NTC-002078,NOT-036849,1,2026-01-24,ACT-0041,PANTALON DE ENCAJE MOSTAZA,1,370,370
NTC-002079,NOT-036855,1,2026-01-24,GIL-0050,CROP TOP DE ENCAJE BEIGE,1,362,362
NTC-002080,NOT-036884,1,2026-01-26,LOT-0246,PANTALON CON OLANES BLANCO,1,240,240
NTC-002081,NOT-036904,1,2026-01-27,MIN-0252,BLUSA DE TEJIDO DENIM ROSA PASTEL,1,254,254
NTC-002082,NOT-036909,1,2026-01-27,TIM-0040,BLUSA CON CUELLO EN V BEIGE,1,284,284
NTC-002083,NOT-036912,1,2026-01-27,MIT-0045,BLUSA ACANALADO AZUL MARINO,1,186,186
NTC-002084,NOT-036922,1,2026-01-28,MIC-0181,CARDIGAN SATINADO TERRACOTA,1,206,206
NTC-002085,NOT-036926,1,2026-01-28,NEW-0064,CAMISA CON ESTAMPADO FLORAL BLANCO,1,269,269
NTC-002086,NOT-036935,1,2026-02-01,ACT-0289,PANTALON AJUSTADO VERDE ESMERALDA,1,106,106
NTC-002087,NOT-036937,1,2026-02-01,ACT-0228,ENTERIZO PLISADO TERRACOTA,1,237,237
NTC-002088,NOT-036954,1,2026-02-02,SAN-0102,CARDIGAN OVERSIZE GRIS JASPE,1,214,214
NTC-002089,NOT-036962,1,2026-02-02,MIC-0298,CAMISA DE ENCAJE AZUL CIELO,1,293,293
NTC-002090,NOT-036968,1,2026-02-02,SHE-0191,VESTIDO PLISADO TERRACOTA,1,201,201
NTC-002091,NOT-036984,1,2026-02-03,ACT-0246,BLUSA DE LINO CREMA,1,98,98
NTC-002092,NOT-036990,1,2026-02-04,LIZ-0119,FALDA OVERSIZE MOSTAZA,1,197,197
NTC-002093,NOT-037002,1,2026-02-04,GAL-0021,VESTIDO DE CORTE RECTO NEGRO,1,412,412
NTC-002094,NOT-037016,1,2026-02-05,ACT-0345,ENTERIZO CON OLANES CREMA,1,171,171
NTC-002095,NOT-037017,1,2026-02-05,GAL-0096,CROP TOP DE ENCAJE LILA,1,292,292
NTC-002096,NOT-037022,1,2026-02-05,AMB-0153,TOP DE TEJIDO DENIM VERDE ESMERALDA,1,207,207
NTC-002097,NOT-037040,1,2026-02-07,MIL-0093,CARDIGAN DE LINO BEIGE,1,297,297
NTC-002098,NOT-037045,1,2026-02-07,MIR-0060,FALDA AJUSTADO BLANCO,1,169,169
NTC-002099,NOT-037067,1,2026-02-08,ACT-0305,BLUSA CON CUELLO EN V BURDEOS,1,124,124
NTC-002100,NOT-037074,1,2026-02-08,AMB-0033,FALDA AJUSTADO BEIGE,1,192,192
NTC-002101,NOT-037095,1,2026-02-10,MIN-0106,CARDIGAN CON OLANES MOSTAZA,1,238,238
NTC-002102,NOT-037110,1,2026-02-11,IRI-0099,VESTIDO CON LAZADA ROSA PASTEL,1,95,95
NTC-002103,NOT-037112,1,2026-02-11,ACT-0285,CAMISA DE ENCAJE BLANCO,1,256,256
NTC-002104,NOT-037180,1,2026-02-15,LIZ-0115,CROP TOP MANGA OBISPO BLANCO,1,526,526
NTC-002105,NOT-037214,1,2026-02-17,LIZ-0097,PANTALON CON OLANES TERRACOTA,1,556,556
NTC-002106,NOT-037230,1,2026-02-18,OVE-0116,SHORT ACANALADO VERDE ESMERALDA,1,280,280
NTC-002107,NOT-037253,1,2026-02-19,ACT-0345,ENTERIZO CON OLANES CREMA,1,171,171
NTC-002108,NOT-037290,1,2026-02-21,GAL-0024,FALDA CON BOTONES FRONTALES GRIS JASPE,1,232,232
NTC-002109,NOT-037296,1,2026-02-21,ONT-0170,CROP TOP CON LAZADA TERRACOTA,1,308,308
NTC-002110,NOT-037303,1,2026-02-22,ACT-0042,ENTERIZO OVERSIZE GRIS JASPE,1,348,348
NTC-002111,NOT-037311,1,2026-02-22,GAL-0092,CAMISA OVERSIZE BURDEOS,1,206,206
NTC-002112,NOT-037318,1,2026-02-22,MIC-0267,CAMISA CON LAZADA AZUL CIELO,1,255,255
NTC-002113,NOT-037327,1,2026-02-23,OVE-0107,CAMISA MANGA OBISPO GRIS JASPE,1,227,227
NTC-002114,NOT-037347,1,2026-02-24,RUN-0071,PANTALON DE ENCAJE NEGRO,1,258,258
NTC-002115,NOT-037373,1,2026-02-26,EDI-0120,SHORT PLISADO GRIS JASPE,1,504,504
NTC-002116,NOT-037388,1,2026-02-27,MIC-0298,CAMISA DE ENCAJE AZUL CIELO,1,293,293
NTC-002117,NOT-037388,1,2026-02-27,LIZ-0148,CROP TOP PLISADO ROSA PASTEL,1,368,368
NTC-002118,NOT-037431,1,2026-03-01,VIN-0045,VESTIDO CON OLANES LILA,1,304,304
NTC-002119,NOT-037432,1,2026-03-01,DAN-0025,VESTIDO CON BOTONES FRONTALES AZUL MARINO,1,257,257
NTC-002120,NOT-037446,1,2026-03-02,ONE-0065,SHORT DE CORTE RECTO BEIGE,1,538,538
NTC-002121,NOT-037473,1,2026-03-03,MIN-0253,CROP TOP CON ESTAMPADO FLORAL BLANCO,1,216,216
NTC-002122,NOT-037510,1,2026-03-06,ACT-0159,FALDA CON OLANES BEIGE,1,111,111
NTC-002123,NOT-037516,1,2026-03-06,MIC-0324,VESTIDO DE TEJIDO DENIM ROSA PASTEL,1,212,212
NTC-002124,NOT-037519,1,2026-03-06,LOT-0199,ENTERIZO SATINADO BLANCO,1,160,160
NTC-002125,NOT-037533,1,2026-03-08,MIC-0258,CROP TOP CON BOTONES FRONTALES CREMA,1,303,303
NTC-002126,NOT-037547,1,2026-03-08,LOP-0026,SHORT CON OLANES AZUL CIELO,1,175,175
NTC-002127,NOT-037555,1,2026-03-09,ACT-0284,BLUSA PLISADO BEIGE,1,143,143
NTC-002128,NOT-037566,1,2026-03-10,PAP-0154,CAMISA PLISADO TERRACOTA,1,441,441
NTC-002129,NOT-037609,1,2026-03-13,LOT-0092,CROP TOP CON BORDADO SUIZO AZUL CIELO,1,203,203
NTC-002130,NOT-037624,1,2026-03-14,LIZ-0151,ENTERIZO CON ESTAMPADO FLORAL BLANCO,1,332,332
NTC-002131,NOT-037627,1,2026-03-14,ACT-0158,PANTALON CON BOTONES FRONTALES BURDEOS,1,169,169
NTC-002132,NOT-037639,1,2026-03-15,ACT-0317,CAMISA MANGA OBISPO AZUL CIELO,1,280,280
NTC-002133,NOT-037641,1,2026-03-15,LEE-0033,PANTALON DE ENCAJE VERDE ESMERALDA,1,535,535
NTC-002134,NOT-037642,1,2026-03-15,MIC-0259,PANTALON OVERSIZE CREMA,1,311,311
NTC-002135,NOT-037646,1,2026-03-16,TIM-0042,FALDA CON ESTAMPADO FLORAL ROSA PASTEL,1,234,234
NTC-002136,NOT-037742,1,2026-03-22,EVE-0071,CROP TOP DE LINO BURDEOS,1,244,244
NTC-002137,NOT-037769,1,2026-03-24,MIN-0248,BLUSA DE CORTE RECTO AZUL CIELO,1,155,155
NTC-002138,NOT-037774,1,2026-03-24,ONT-0110,ENTERIZO MANGA OBISPO GRIS JASPE,1,339,339
NTC-002139,NOT-037795,1,2026-03-25,HYF-0140,BLUSA OVERSIZE GRIS JASPE,1,270,270
NTC-002140,NOT-037807,1,2026-03-26,LIZ-0153,TOP CON BORDADO SUIZO LILA,1,262,262
NTC-002141,NOT-037845,1,2026-03-28,AMB-0152,PANTALON CON BORDADO SUIZO AZUL MARINO,1,140,140
NTC-002142,NOT-037850,1,2026-04-01,ONT-0163,CROP TOP CON LAZADA LILA,1,428,428
NTC-002143,NOT-037858,1,2026-04-01,GAL-0103,PANTALON PLISADO LILA,1,213,213
NTC-002144,NOT-037884,1,2026-04-03,HAV-0061,BLUSA CON BORDADO SUIZO MOSTAZA,1,321,321
NTC-002145,NOT-037902,1,2026-04-04,ACT-0285,CAMISA DE ENCAJE BLANCO,1,256,256
NTC-002146,NOT-037918,1,2026-04-05,MIN-0271,BLUSA CON LAZADA MOSTAZA,1,137,137
NTC-002147,NOT-037954,1,2026-04-08,MIN-0265,BLUSA DE ENCAJE GRIS JASPE,1,158,158
NTC-002148,NOT-037955,1,2026-04-08,SAN-0171,CARDIGAN SATINADO GRIS JASPE,1,338,338
NTC-002149,NOT-037960,1,2026-04-09,FAS-0093,TOP DE ENCAJE AZUL CIELO,1,192,192
NTC-002150,NOT-037998,1,2026-04-12,ACT-0341,BLUSA DE CORTE RECTO ROSA PASTEL,1,275,275
NTC-002151,NOT-038021,1,2026-04-15,IJO-0093,TOP MANGA OBISPO AZUL MARINO,1,246,246
NTC-002152,NOT-038022,1,2026-04-15,LOP-0058,ENTERIZO DE LINO AZUL MARINO,1,248,248
NTC-002153,NOT-038023,1,2026-04-15,ACT-0310,FALDA CON OLANES CREMA,1,219,219
NTC-002154,NOT-038023,1,2026-04-15,MIC-0297,VESTIDO SATINADO NEGRO,1,189,189
NTC-002155,NOT-038026,1,2026-04-15,LOT-0215,CROP TOP CON BOTONES FRONTALES LILA,1,231,231
NTC-002156,NOT-038040,1,2026-04-16,ONT-0104,PANTALON CON BORDADO SUIZO AZUL MARINO,1,448,448
NTC-002157,NOT-038052,1,2026-04-17,SAN-0123,CROP TOP CON LAZADA AZUL CIELO,1,250,250
NTC-002158,NOT-038060,1,2026-04-18,ACT-0315,SHORT DE TEJIDO DENIM AZUL CIELO,1,294,294
NTC-002159,NOT-038093,1,2026-04-20,OVI-0062,SHORT DE TEJIDO DENIM ROSA PASTEL,1,328,328
