folio,sku,descripcion,cantidad,precio_unitario,impuesto,descuento,subtotal,importe,fecha,registro_nombre,usuario_autorizo_nombre,marca
PO-000930,MIN-0253,CROP TOP CON ESTAMPADO FLORAL BLANCO,57,180,16,0,10260,11901.6,2025-11-04,USUARIO1,ADMIN1,MINE
PO-000930,MIN-0254,BLUSA OVERSIZE GRIS JASPE,54,184,16,0,9936,11525.76,2025-11-04,USUARIO1,ADMIN1,MINE
PO-000930,MIN-0255,CROP TOP CON ESTAMPADO FLORAL TERRACOTA,57,137,16,0,7809,9058.44,2025-11-04,USUARIO1,ADMIN1,MINE
PO-000931,RIV-0019,CAMISA CON BOTONES FRONTALES CREMA,9,414,16,0,3726,4322.16,2025-11-04,USUARIO1,ADMIN1,RIVIR
PO-000931,RIV-0020,PANTALON CON LAZADA VERDE ESMERALDA,9,407,16,0,3663,4249.08,2025-11-04,USUARIO1,ADMIN1,RIVIR
PO-000931,RIV-0021,FALDA CON BOTONES FRONTALES BURDEOS,9,398,16,0,3582,4155.12,2025-11-04,USUARIO1,ADMIN1,RIVIR
PO-000932,IFS-0046,SHORT DE TEJIDO DENIM MOSTAZA,9,279,16,0,2511,2912.76,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000932,IFS-0047,CAMISA MANGA OBISPO BLANCO,9,262,16,0,2358,2735.28,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000932,IFS-0048,SHORT ACANALADO BURDEOS,9,234,16,0,2106,2442.96,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000932,IFS-0049,TOP CON BOTONES FRONTALES CREMA,9,268,16,0,2412,2797.92,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000932,IFS-0050,CARDIGAN SATINADO AZUL MARINO,9,159,16,0,1431,1659.96,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000932,IFS-0051,PANTALON SATINADO ROSA PASTEL,9,185,16,0,1665,1931.4,2025-11-04,USUARIO1,ADMIN1,IF SHE LOVES
PO-000933,SAN-0164,PANTALON CON OLANES AZUL CIELO,27,248,16,0,6696,7767.36,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0165,BLUSA CON CUELLO EN V BLANCO,27,128,16,0,3456,4008.96,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0166,SHORT AJUSTADO NEGRO,30,115,16,0,3450,4002,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0167,CROP TOP AJUSTADO NEGRO,27,128,16,0,3456,4008.96,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0168,PANTALON CON BOTONES FRONTALES GRIS JASPE,30,152,16,0,4560,5289.6,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0169,SHORT DE ENCAJE CREMA,30,153,16,0,4590,5324.4,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0170,ENTERIZO CON LAZADA NEGRO,27,210,16,0,5670,6577.2,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000933,SAN-0171,CARDIGAN SATINADO GRIS JASPE,30,281,16,0,8430,9778.8,2025-11-04,USUARIO1,ADMIN1,SANS SOUCI
PO-000934,MIS-0023,BLUSA CON BOTONES FRONTALES MOSTAZA,9,266,16,0,2394,2777.04,2025-11-04,USUARIO1,ADMIN1,MISTYROSE
PO-000934,MIS-0024,ENTERIZO DE LINO ROSA PASTEL,9,256,16,0,2304,2672.64,2025-11-04,USUARIO1,ADMIN1,MISTYROSE
PO-000934,MIS-0025,ENTERIZO CON BOTONES FRONTALES TERRACOTA,9,251,16,0,2259,2620.44,2025-11-04,USUARIO1,ADMIN1,MISTYROSE
PO-000935,GEE-0029,CROP TOP DE CORTE RECTO AZUL CIELO,9,265,16,0,2385,2766.6,2025-11-04,USUARIO1,ADMIN1,GEEGEE
PO-000935,GEE-0030,SHORT CON ESTAMPADO FLORAL BEIGE,9,265,16,0,2385,2766.6,2025-11-04,USUARIO1,ADMIN1,GEEGEE
PO-000935,GEE-0031,BLUSA AJUSTADO LILA,9,265,16,0,2385,2766.6,2025-11-04,USUARIO1,ADMIN1,GEEGEE
PO-000936,AMB-0157,CROP TOP CON BORDADO SUIZO CREMA,15,161,16,0,2415,2801.4,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0158,SHORT DE LINO GRIS JASPE,15,179,16,0,2685,3114.6,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0159,FALDA CON OLANES LILA,15,189,16,0,2835,3288.6,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0160,VESTIDO CON OLANES VERDE ESMERALDA,15,201,16,0,3015,3497.4,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0161,PANTALON CON ESTAMPADO FLORAL AZUL MARINO,15,182,16,0,2730,3166.8,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0162,CARDIGAN DE CORTE RECTO TERRACOTA,15,123,16,0,1845,2140.2,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0163,ENTERIZO CON CUELLO EN V LILA,15,70,16,0,1050,1218,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0164,FALDA OVERSIZE LILA,15,81,16,0,1215,1409.4,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0165,VESTIDO DE LINO ROSA PASTEL,15,183,16,0,2745,3184.2,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0166,CROP TOP DE ENCAJE GRIS JASPE,12,85,16,0,1020,1183.2,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000936,AMB-0167,VESTIDO CON OLANES CREMA,15,130,16,0,1950,2262,2025-11-04,USUARIO1,ADMIN1,AMBIANCE APPAREL
PO-000937,CIS-0026,BLUSA MANGA OBISPO LILA,9,217,16,0,1953,2265.48,2025-11-04,USUARIO1,ADMIN1,CI SONO CORDUROY
PO-000937,CIS-0027,TOP PLISADO AZUL CIELO,9,216,16,0,1944,2255.04,2025-11-04,USUARIO1,ADMIN1,CI SONO CORDUROY
PO-000937,CIS-0028,CARDIGAN DE TEJIDO DENIM AZUL CIELO,9,212,16,0,1908,2213.28,2025-11-04,USUARIO1,ADMIN1,CI SONO CORDUROY
PO-000938,MUY-0083,CAMISA OVERSIZE BEIGE,9,322,16,0,2898,3361.68,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0084,BLUSA CON LAZADA BEIGE,12,147,16,0,1764,2046.24,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0085,ENTERIZO MANGA OBISPO LILA,9,124,16,0,1116,1294.56,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0086,CARDIGAN SATINADO ROSA PASTEL,12,309,16,0,3708,4301.28,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0087,CARDIGAN OVERSIZE TERRACOTA,12,258,16,0,3096,3591.36,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0088,ENTERIZO CON LAZADA BURDEOS,9,132,16,0,1188,1378.08,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0089,CROP TOP DE TEJIDO DENIM VERDE ESMERALDA,12,208,16,0,2496,2895.36,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0090,ENTERIZO CON LAZADA VERDE ESMERALDA,12,267,16,0,3204,3716.64,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0091,ENTERIZO AJUSTADO BLANCO,9,303,16,0,2727,3163.32,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000938,MUY-0092,PANTALON PLISADO LILA,12,191,16,0,2292,2658.72,2025-11-04,USUARIO1,ADMIN1,MUY MUY
PO-000939,ONE-0056,FALDA DE CORTE RECTO ROSA PASTEL,9,443,16,0,3987,4624.92,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000939,ONE-0057,BLUSA DE LINO BEIGE,9,286,16,0,2574,2985.84,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000939,ONE-0058,CROP TOP ACANALADO MOSTAZA,9,319,16,0,2871,3330.36,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000939,ONE-0059,SHORT CON ESTAMPADO FLORAL AZUL MARINO,9,315,16,0,2835,3288.6,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000939,ONE-0060,BLUSA CON BORDADO SUIZO BEIGE,9,388,16,0,3492,4050.72,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000939,ONE-0061,PANTALON CON OLANES AZUL CIELO,9,410,16,0,3690,4280.4,2025-11-04,USUARIO1,ADMIN1,ONE N MORE
PO-000940,EDI-0093,TOP ACANALADO TERRACOTA,12,418,16,0,5016,5818.56,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0094,CAMISA CON ESTAMPADO FLORAL AZUL MARINO,12,272,16,0,3264,3786.24,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0095,CARDIGAN DE LINO MOSTAZA,12,380,16,0,4560,5289.6,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0096,CROP TOP DE ENCAJE AZUL CIELO,12,223,16,0,2676,3104.16,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0097,PANTALON OVERSIZE ROSA PASTEL,12,296,16,0,3552,4120.32,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0098,PANTALON MANGA OBISPO LILA,12,311,16,0,3732,4329.12,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0099,BLUSA MANGA OBISPO TERRACOTA,9,249,16,0,2241,2599.56,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000940,EDI-0100,BLUSA PLISADO LILA,12,358,16,0,4296,4983.36,2025-11-04,USUARIO1,ADMIN1,EDIT BY NINE
PO-000941,WIL-0086,TOP CON LAZADA BLANCO,9,238,16,0,2142,2484.72,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0087,BLUSA CON ESTAMPADO FLORAL AZUL MARINO,9,211,16,0,1899,2202.84,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0088,TOP DE ENCAJE MOSTAZA,9,240,16,0,2160,2505.6,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0089,ENTERIZO DE LINO BEIGE,9,205,16,0,1845,2140.2,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0090,FALDA CON OLANES GRIS JASPE,9,211,16,0,1899,2202.84,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0091,PANTALON OVERSIZE MOSTAZA,9,242,16,0,2178,2526.48,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0092,CARDIGAN MANGA OBISPO BLANCO,9,242,16,0,2178,2526.48,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0093,CARDIGAN MANGA OBISPO BEIGE,9,232,16,0,2088,2422.08,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000941,WIL-0094,BLUSA DE LINO TERRACOTA,9,202,16,0,1818,2108.88,2025-11-04,USUARIO1,ADMIN1,WILL B
PO-000942,IRI-0105,CROP TOP CON ESTAMPADO FLORAL TERRACOTA,18,86,16,0,1548,1795.68,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0106,VESTIDO SATINADO MOSTAZA,18,131,16,0,2358,2735.28,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0107,FALDA MANGA OBISPO BEIGE,18,140,16,0,2520,2923.2,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0108,ENTERIZO DE TEJIDO DENIM VERDE ESMERALDA,21,158,16,0,3318,3848.88,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0109,CARDIGAN AJUSTADO CREMA,21,100,16,0,2100,2436,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0110,ENTERIZO DE ENCAJE CREMA,18,189,16,0,3402,3946.32,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000942,IRI-0111,CROP TOP OVERSIZE AZUL MARINO,21,173,16,0,3633,4214.28,2025-11-04,USUARIO1,ADMIN1,IRIS
PO-000943,ROL-0079,CROP TOP CON CUELLO EN V MOSTAZA,9,192,16,0,1728,2004.48,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0080,VESTIDO CON BOTONES FRONTALES BURDEOS,9,216,16,0,1944,2255.04,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0081,CROP TOP DE TEJIDO DENIM GRIS JASPE,9,221,16,0,1989,2307.24,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0082,CARDIGAN DE CORTE RECTO NEGRO,9,218,16,0,1962,2275.92,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0083,CAMISA CON LAZADA TERRACOTA,9,235,16,0,2115,2453.4,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0084,CARDIGAN CON LAZADA MOSTAZA,9,206,16,0,1854,2150.64,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000943,ROL-0085,CAMISA OVERSIZE AZUL CIELO,12,237,16,0,2844,3299.04,2025-11-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000944,IJO-0092,ENTERIZO OVERSIZE GRIS JASPE,33,245,16,0,8085,9378.6,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0093,TOP MANGA OBISPO AZUL MARINO,33,205,16,0,6765,7847.4,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0094,TOP DE ENCAJE VERDE ESMERALDA,33,242,16,0,7986,9263.76,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0095,CARDIGAN CON ESTAMPADO FLORAL VERDE ESMERALDA,33,229,16,0,7557,8766.12,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0096,CROP TOP CON OLANES GRIS JASPE,33,163,16,0,5379,6239.64,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0097,CROP TOP AJUSTADO TERRACOTA,33,238,16,0,7854,9110.64,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0098,TOP OVERSIZE CREMA,33,234,16,0,7722,8957.52,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000944,IJO-0099,PANTALON DE TEJIDO DENIM BEIGE,36,301,16,0,10836,12569.76,2025-11-05,USUARIO1,ADMIN1,IJOAH
PO-000945,VIN-0105,ENTERIZO CON ESTAMPADO FLORAL AZUL CIELO,12,289,16,0,3468,4022.88,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0106,FALDA DE ENCAJE BEIGE,12,378,16,0,4536,5261.76,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0107,CARDIGAN AJUSTADO CREMA,12,330,16,0,3960,4593.6,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0108,CARDIGAN SATINADO CREMA,12,187,16,0,2244,2603.04,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0109,SHORT ACANALADO LILA,12,458,16,0,5496,6375.36,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0110,SHORT DE CORTE RECTO MOSTAZA,9,379,16,0,3411,3956.76,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0111,ENTERIZO DE ENCAJE VERDE ESMERALDA,12,452,16,0,5424,6291.84,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0112,ENTERIZO CON BORDADO SUIZO AZUL MARINO,12,461,16,0,5532,6417.12,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0113,TOP SATINADO CREMA,9,311,16,0,2799,3246.84,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0114,TOP DE CORTE RECTO CREMA,12,445,16,0,5340,6194.4,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0115,SHORT MANGA OBISPO AZUL CIELO,12,209,16,0,2508,2909.28,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0116,PANTALON CON ESTAMPADO FLORAL NEGRO,9,256,16,0,2304,2672.64,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000945,VIN-0117,SHORT DE TEJIDO DENIM LILA,12,210,16,0,2520,2923.2,2025-11-05,USUARIO1,ADMIN1,THE VINTAGE SHOP
PO-000946,FAS-0076,CROP TOP CON BOTONES FRONTALES LILA,9,148,16,0,1332,1545.12,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0077,BLUSA PLISADO BURDEOS,9,147,16,0,1323,1534.68,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0078,FALDA AJUSTADO CREMA,9,138,16,0,1242,1440.72,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0079,CROP TOP CON BORDADO SUIZO BURDEOS,9,145,16,0,1305,1513.8,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0080,CAMISA ACANALADO VERDE ESMERALDA,9,142,16,0,1278,1482.48,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0081,FALDA CON BORDADO SUIZO AZUL CIELO,9,144,16,0,1296,1503.36,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000946,FAS-0082,CARDIGAN CON CUELLO EN V NEGRO,12,141,16,0,1692,1962.72,2025-11-05,USUARIO1,ADMIN1,FASHION CARGO (PASSPORT)
PO-000947,AZU-0057,CARDIGAN CON CUELLO EN V BLANCO,9,345,16,0,3105,3601.8,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000947,AZU-0058,CAMISA CON CUELLO EN V BLANCO,9,366,16,0,3294,3821.04,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000947,AZU-0059,BLUSA DE CORTE RECTO NEGRO,9,355,16,0,3195,3706.2,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000947,AZU-0060,TOP CON BOTONES FRONTALES BEIGE,9,304,16,0,2736,3173.76,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000947,AZU-0061,FALDA DE CORTE RECTO CREMA,9,306,16,0,2754,3194.64,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000947,AZU-0062,VESTIDO PLISADO MOSTAZA,9,314,16,0,2826,3278.16,2025-11-05,USUARIO1,ADMIN1,AZURA
PO-000948,HYF-0108,FALDA CON ESTAMPADO FLORAL GRIS JASPE,12,224,16,0,2688,3118.08,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0109,SHORT ACANALADO TERRACOTA,12,211,16,0,2532,2937.12,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0110,CROP TOP ACANALADO ROSA PASTEL,12,336,16,0,4032,4677.12,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0111,VESTIDO CON ESTAMPADO FLORAL TERRACOTA,12,359,16,0,4308,4997.28,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0112,SHORT MANGA OBISPO MOSTAZA,12,352,16,0,4224,4899.84,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0113,ENTERIZO DE TEJIDO DENIM ROSA PASTEL,12,314,16,0,3768,4370.88,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0114,FALDA CON ESTAMPADO FLORAL MOSTAZA,15,255,16,0,3825,4437,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0115,SHORT CON BOTONES FRONTALES NEGRO,15,275,16,0,4125,4785,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0116,VESTIDO ACANALADO LILA,12,181,16,0,2172,2519.52,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0117,CAMISA CON LAZADA MOSTAZA,15,298,16,0,4470,5185.2,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0118,VESTIDO AJUSTADO ROSA PASTEL,15,272,16,0,4080,4732.8,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0119,SHORT DE LINO MOSTAZA,12,350,16,0,4200,4872,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0120,PANTALON PLISADO BURDEOS,15,293,16,0,4395,5098.2,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0121,SHORT MANGA OBISPO VERDE ESMERALDA,15,258,16,0,3870,4489.2,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0122,TOP CON OLANES VERDE ESMERALDA,12,187,16,0,2244,2603.04,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000948,HYF-0123,CAMISA MANGA OBISPO NEGRO,15,383,16,0,5745,6664.2,2025-11-05,USUARIO1,ADMIN1,HYFVE
PO-000949,BLA-0087,VESTIDO DE TEJIDO DENIM VERDE ESMERALDA,9,200,16,0,1800,2088,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0088,CAMISA CON ESTAMPADO FLORAL AZUL CIELO,9,144,16,0,1296,1503.36,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0089,BLUSA PLISADO VERDE ESMERALDA,9,181,16,0,1629,1889.64,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0090,ENTERIZO MANGA OBISPO AZUL MARINO,9,173,16,0,1557,1806.12,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0091,PANTALON CON BORDADO SUIZO LILA,9,133,16,0,1197,1388.52,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0092,PANTALON DE TEJIDO DENIM MOSTAZA,9,134,16,0,1206,1398.96,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0093,CARDIGAN CON LAZADA CREMA,9,174,16,0,1566,1816.56,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0094,CROP TOP SATINADO ROSA PASTEL,9,183,16,0,1647,1910.52,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000949,BLA-0095,SHORT AJUSTADO TERRACOTA,9,190,16,0,1710,1983.6,2025-11-05,USUARIO1,ADMIN1,BLASHE
PO-000950,CAM-0106,VESTIDO DE TEJIDO DENIM GRIS JASPE,9,361,16,0,3249,3768.84,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0107,FALDA PLISADO CREMA,9,285,16,0,2565,2975.4,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0108,CROP TOP CON BOTONES FRONTALES BEIGE,9,308,16,0,2772,3215.52,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0109,CARDIGAN SATINADO BEIGE,9,302,16,0,2718,3152.88,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0110,PANTALON OVERSIZE BURDEOS,9,449,16,0,4041,4687.56,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0111,CROP TOP CON ESTAMPADO FLORAL AZUL MARINO,9,390,16,0,3510,4071.6,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0112,CARDIGAN OVERSIZE LILA,9,399,16,0,3591,4165.56,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0113,PANTALON CON LAZADA ROSA PASTEL,9,339,16,0,3051,3539.16,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0114,SHORT CON ESTAMPADO FLORAL ROSA PASTEL,9,303,16,0,2727,3163.32,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000950,CAM-0115,FALDA ACANALADO TERRACOTA,12,399,16,0,4788,5554.08,2025-11-05,USUARIO1,ADMIN1,CAMEO
PO-000951,MIA-0043,SHORT SATINADO AZUL CIELO,9,182,16,0,1638,1900.08,2025-11-05,USUARIO1,ADMIN1,MIASMIAS
PO-000951,MIA-0044,CROP TOP DE LINO NEGRO,9,182,16,0,1638,1900.08,2025-11-05,USUARIO1,ADMIN1,MIASMIAS
PO-000951,MIA-0045,FALDA CON ESTAMPADO FLORAL CREMA,9,182,16,0,1638,1900.08,2025-11-05,USUARIO1,ADMIN1,MIASMIAS
PO-000951,MIA-0046,BLUSA DE CORTE RECTO NEGRO,12,182,16,0,2184,2533.44,2025-11-05,USUARIO1,ADMIN1,MIASMIAS
PO-000952,LOT-0215,CROP TOP CON BOTONES FRONTALES LILA,39,192,16,0,7488,8686.08,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0216,ENTERIZO ACANALADO GRIS JASPE,39,184,16,0,7176,8324.16,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0217,CAMISA CON ESTAMPADO FLORAL NEGRO,39,271,16,0,10569,12260.04,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0218,SHORT CON OLANES TERRACOTA,39,164,16,0,6396,7419.36,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0219,FALDA AJUSTADO BURDEOS,39,125,16,0,4875,5655,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0220,CARDIGAN CON BOTONES FRONTALES BURDEOS,42,133,16,0,5586,6479.76,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0221,TOP OVERSIZE TERRACOTA,39,188,16,0,7332,8505.12,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0222,CARDIGAN AJUSTADO AZUL MARINO,42,204,16,0,8568,9938.88,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0223,TOP DE ENCAJE VERDE ESMERALDA,42,184,16,0,7728,8964.48,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0224,SHORT SATINADO VERDE ESMERALDA,39,176,16,0,6864,7962.24,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000952,LOT-0225,ENTERIZO MANGA OBISPO BEIGE,42,225,16,0,9450,10962,2025-11-05,USUARIO1,ADMIN1,LOVE TREE
PO-000953,GAL-0097,PANTALON OVERSIZE BEIGE,42,377,16,0,15834,18367.44,2025-11-05,USUARIO1,ADMIN1,GALITA
PO-000953,GAL-0098,VESTIDO CON BORDADO SUIZO LILA,42,152,16,0,6384,7405.44,2025-11-05,USUARIO1,ADMIN1,GALITA
PO-000953,GAL-0099,FALDA PLISADO VERDE ESMERALDA,42,135,16,0,5670,6577.2,2025-11-05,USUARIO1,ADMIN1,GALITA
