sku,cantidad_venta_real,total_venta,cantidad_compra,total_compra,costo_producto_iva,fecha_compra,stock,flujo_caja,costo_stock,fecha_mes_stock,status
SHE-0108,11,2948,15,3345,222.99999998799998,2025-08-05,4,-397,891,3,LIQUIDACION PRIORITARIA
SHE-0109,11,3927,15,4455,297.00000004799995,2025-08-05,4,-528,1188,3,LIQUIDACION PRIORITARIA
SHE-0110,7,1386,12,1824,152.000000048,2025-08-05,5,-438,760,3,LIQUIDACION PRIORITARIA
SHE-0111,10,3630,15,4545,303.000000056,2025-08-05,5,-915,1515,3,LIQUIDACION PRIORITARIA
SHE-0112,10,3460,15,4320,288.000000036,2025-08-05,5,-860,1440,3,LIQUIDACION PRIORITARIA
SHE-0113,9,3294,12,3660,305.00000002,2025-08-05,3,-366,915,3,LIQUIDACION PRIORITARIA
SHE-0114,10,3170,15,3975,265.000000044,2025-08-05,5,-805,1325,3,LIQUIDACION PRIORITARIA
SHE-0115,9,3114,12,3468,288.99999995999997,2024-09-06,3,-354,866,15,DEAD STOCK
SHE-0116,9,1728,12,1776,148.000000004,2024-09-06,3,-48,444,15,DEAD STOCK
SHE-0117,9,1764,12,1812,151.00000000799997,2024-09-06,3,-48,453,15,DEAD STOCK
SHE-0118,10,2850,12,2844,236.99999996799997,2024-09-06,2,6,473,15,DEAD STOCK
SHE-0119,10,1950,12,1800,149.999999968,2024-09-06,2,150,299,15,DEAD STOCK
SHE-0120,10,2060,12,1896,158.00000005599998,2024-09-06,2,164,316,15,DEAD STOCK
SHE-0121,9,1935,12,1980,164.99999998799998,2024-09-06,3,-45,494,15,DEAD STOCK
SHE-0122,9,3321,12,3684,306.999999984,2024-09-06,3,-363,920,15,DEAD STOCK
SHE-0123,11,4026,12,3660,305.00000002,2024-09-06,1,366,305,15,DEAD STOCK
SHE-0124,11,4125,12,3744,311.999999952,2024-09-06,1,381,311,15,DEAD STOCK
SHE-0125,12,3252,12,2712,225.999999992,2024-09-06,0,540,0,15,DEAD STOCK
SHE-0126,10,3580,12,3588,299.000000012,2024-09-06,2,-8,598,15,DEAD STOCK
SHE-0127,10,3340,12,3348,279.000000024,2024-09-06,2,-8,558,15,DEAD STOCK
SHE-0128,11,3080,12,2808,233.99999996399998,2024-09-06,1,272,233,15,DEAD STOCK
SHE-0129,10,2030,12,1872,155.999999976,2024-09-06,2,158,311,15,DEAD STOCK
SHE-0130,10,1950,12,1800,149.999999968,2024-09-06,2,150,299,15,DEAD STOCK
SHE-0131,6,1536,12,2568,213.999999976,2025-09-05,6,-1032,1283,2,LENTA ROTACION
SHE-0132,9,2853,12,3180,265.000000044,2025-09-05,3,-327,795,2,LENTA ROTACION
SHE-0133,6,1566,12,2604,216.99999997999998,2025-09-05,6,-1038,1301,2,LENTA ROTACION
SHE-0134,7,1939,12,2772,230.99999996,2025-09-05,5,-833,1154,2,LENTA ROTACION
SHE-0135,8,2024,12,2532,210.99999997199998,2025-09-05,4,-508,843,2,LENTA ROTACION
SHE-0136,9,1863,12,1908,158.99999997999998,2025-09-05,3,-45,476,2,LENTA ROTACION
SHE-0137,8,1792,12,2232,186.000000016,2025-09-05,4,-440,744,2,LENTA ROTACION
SHE-0138,5,1090,12,2172,181.000000048,2025-09-05,7,-1082,1267,2,LENTA ROTACION
SHE-0139,9,2547,12,2832,236.000000044,2025-09-05,3,-285,708,2,LENTA ROTACION
SHE-0140,8,1816,12,2280,189.999999944,2025-09-05,4,-464,759,2,LENTA ROTACION
SHE-0141,6,2004,15,4185,279.000000024,2025-09-05,9,-2181,2511,2,LENTA ROTACION
SHE-0142,15,4575,15,3825,254.999999992,2024-10-04,0,750,0,14,DEAD STOCK
SHE-0143,12,2832,15,2940,195.99999995199997,2024-10-04,3,-108,587,14,DEAD STOCK
SHE-0144,15,5325,15,4440,296.000000008,2024-10-04,0,885,0,14,DEAD STOCK
SHE-0145,15,3360,15,2805,187.00000005599998,2024-10-04,0,555,0,14,DEAD STOCK
SHE-0146,15,3015,15,2505,166.99999995199997,2024-10-04,0,510,0,14,DEAD STOCK
SHE-0147,15,5550,15,4635,308.999999948,2024-10-04,0,915,0,14,DEAD STOCK
SHE-0148,13,3250,15,3120,207.99999996799997,2024-10-04,2,130,415,14,DEAD STOCK
SHE-0149,12,4296,15,4485,299.000000012,2024-10-04,3,-189,897,14,DEAD STOCK
SHE-0150,15,4890,15,4065,271.000000052,2024-10-04,0,825,0,14,DEAD STOCK
SHE-0151,13,4563,15,4380,291.999999964,2024-10-04,2,183,583,14,DEAD STOCK
SHE-0152,13,4732,15,4560,303.99999998,2024-10-04,2,172,607,14,DEAD STOCK
SHE-0153,13,4875,15,4680,311.999999952,2024-10-04,2,195,623,14,DEAD STOCK
SHE-0154,15,5595,15,4665,311.000000028,2024-10-04,0,930,0,14,DEAD STOCK
SHE-0155,16,5312,18,4968,276.00000002,2024-10-04,2,344,552,14,DEAD STOCK
SHE-0156,9,1935,12,2148,178.99999996799997,2024-11-08,3,-213,536,12,DEAD STOCK
SHE-0157,12,4044,12,3372,280.999999988,2024-11-08,0,672,0,12,DEAD STOCK
SHE-0158,12,2592,12,1992,166.000000028,2024-11-08,0,600,0,12,DEAD STOCK
SHE-0159,10,3280,12,3276,273.000000016,2024-11-08,2,4,546,12,DEAD STOCK
SHE-0160,11,2343,12,2124,177.000000004,2024-11-08,1,219,177,12,DEAD STOCK
SHE-0161,9,2547,9,2124,236.000000044,2024-11-08,0,423,0,12,DEAD STOCK
SHE-0162,10,3090,12,3096,257.999999996,2024-11-08,2,-6,515,12,DEAD STOCK
SHE-0163,8,2632,12,3288,274.000000056,2024-11-08,4,-656,1096,12,DEAD STOCK
SHE-0164,7,1365,9,1350,149.999999968,2024-11-08,2,15,299,12,DEAD STOCK
SHE-0165,9,3267,12,3624,302.00000001599994,2024-11-08,3,-357,906,12,DEAD STOCK
SHE-0166,10,2130,12,1968,163.99999994799998,2024-11-08,2,162,327,12,DEAD STOCK
SHE-0167,7,2660,9,2844,315.999999996,2024-11-08,2,-184,631,12,DEAD STOCK
SHE-0168,10,3410,12,3420,285.000000032,2024-11-08,2,-10,570,12,DEAD STOCK
SHE-0169,10,2130,12,2136,178.000000044,2024-11-08,2,-6,356,12,DEAD STOCK
SHE-0170,8,1608,9,1503,166.99999995199997,2024-11-08,1,105,166,12,DEAD STOCK
SHE-0171,9,2043,12,2280,189.999999944,2024-11-08,3,-237,569,12,DEAD STOCK
SHE-0172,24,6984,24,5832,242.999999976,2024-12-04,0,1152,0,12,DEAD STOCK
SHE-0173,19,4864,24,5136,213.999999976,2024-12-04,5,-272,1069,12,DEAD STOCK
SHE-0174,24,5304,24,4440,184.999999976,2024-12-04,0,864,0,12,DEAD STOCK
SHE-0175,19,4085,24,3960,164.99999998799998,2024-12-04,5,125,824,12,DEAD STOCK
SHE-0176,23,4738,24,3792,158.00000005599998,2024-12-04,1,946,158,12,DEAD STOCK
SHE-0177,19,5301,24,5568,231.99999999999997,2024-12-04,5,-267,1159,12,DEAD STOCK
SHE-0178,18,4248,24,4704,195.99999995199997,2024-12-04,6,-456,1175,12,DEAD STOCK
SHE-0179,19,6536,24,6888,286.999999996,2024-12-04,5,-352,1434,12,DEAD STOCK
SHE-0180,20,4940,24,4944,206.000000004,2024-12-04,4,-4,824,12,DEAD STOCK
SHE-0181,17,4658,21,4788,227.99999995599998,2024-12-04,4,-130,911,12,DEAD STOCK
SHE-0182,21,4515,24,4296,178.99999996799997,2024-12-04,3,219,536,12,DEAD STOCK
SHE-0183,12,3072,18,3834,213.000000052,2025-12-05,6,-762,1278,-1,NOVEDAD
SHE-0184,9,2277,18,3798,210.99999997199998,2025-12-05,9,-1521,1898,-1,NOVEDAD
SHE-0185,12,3732,18,4680,259.99999995999997,2025-12-05,6,-948,1559,-1,NOVEDAD
SHE-0186,9,1728,18,2664,148.000000004,2025-12-05,9,-936,1332,-1,NOVEDAD
SHE-0187,12,2412,18,2790,155.00000005200002,2025-12-05,6,-378,930,-1,NOVEDAD
SHE-0188,13,3094,21,4158,198.000000032,2025-12-05,8,-1064,1584,-1,NOVEDAD
SHE-0189,8,2816,18,5292,294.000000044,2025-12-05,10,-2476,2940,-1,NOVEDAD
SHE-0190,10,2100,21,3402,161.999999984,2025-12-05,11,-1302,1781,-1,NOVEDAD
SHE-0191,11,2211,21,3507,166.99999995199997,2025-12-05,10,-1296,1669,-1,NOVEDAD
SHE-0192,9,3321,18,5526,306.999999984,2025-12-05,9,-2205,2762,-1,NOVEDAD
SHE-0193,13,3705,21,4998,238.00000000799997,2025-12-05,8,-1293,1904,-1,NOVEDAD
SOR-0001,12,2832,15,2955,196.999999992,2025-01-05,3,-123,590,11,DEAD STOCK
SOR-0002,7,1652,9,1773,196.999999992,2025-03-05,2,-121,393,9,DEAD STOCK
SOR-0003,9,2124,12,2364,196.999999992,2025-03-05,3,-240,590,9,DEAD STOCK
SOR-0004,9,2124,12,2364,196.999999992,2025-04-06,3,-240,590,7,DEAD STOCK
SOR-0005,10,2360,12,2364,196.999999992,2025-04-06,2,-4,393,7,DEAD STOCK
SOR-0006,8,1888,9,1773,196.999999992,2024-06-06,1,115,196,18,DEAD STOCK
SOR-0007,10,2360,12,2364,196.999999992,2024-06-06,2,-4,393,18,DEAD STOCK
SOR-0008,12,2832,12,2364,196.999999992,2024-07-04,0,468,0,17,DEAD STOCK
SOR-0009,9,2124,12,2364,196.999999992,2024-07-04,3,-240,590,17,DEAD STOCK
SOR-0010,8,1888,9,1773,196.999999992,2024-08-04,1,115,196,16,DEAD STOCK
SOR-0011,9,2124,12,2364,196.999999992,2024-08-04,3,-240,590,16,DEAD STOCK
SOR-0012,7,1652,9,1773,196.999999992,2024-11-07,2,-121,393,12,DEAD STOCK
SOR-0013,12,2832,12,2364,196.999999992,2024-11-07,0,468,0,12,DEAD STOCK
SOR-0014,6,1416,9,1773,196.999999992,2025-11-05,3,-357,590,0,NOVEDAD
SOR-0015,6,1416,9,1773,196.999999992,2025-11-05,3,-357,590,0,NOVEDAD
SOR-0016,5,1180,9,1773,196.999999992,2025-11-05,4,-593,787,0,NOVEDAD
SPR-0001,9,2466,9,2052,227.99999995599998,2024-01-04,0,414,0,23,DEAD STOCK
SPR-0002,10,2530,12,2532,210.99999997199998,2024-01-04,2,-2,421,23,DEAD STOCK
SPR-0003,7,2345,9,2520,279.999999948,2024-01-04,2,-175,559,23,DEAD STOCK
SPR-0004,10,3200,12,3192,265.999999968,2024-01-04,2,8,531,23,DEAD STOCK
SPR-0005,7,1953,9,2097,233.00000003999997,2025-01-06,2,-144,466,10,DEAD STOCK
SPR-0006,9,3069,9,2565,285.000000032,2025-01-06,0,504,0,10,DEAD STOCK
SPR-0007,8,2728,9,2565,285.000000032,2025-01-06,1,163,285,10,DEAD STOCK
SPR-0008,10,3110,12,3120,259.99999995999997,2025-01-06,2,-10,519,10,DEAD STOCK
SPR-0009,6,2214,9,2763,306.999999984,2025-02-05,3,-549,920,9,DEAD STOCK
SPR-0010,7,1617,9,1737,192.99999994799998,2025-02-05,2,-120,385,9,DEAD STOCK
SPR-0011,7,2583,9,2763,306.999999984,2025-02-05,2,-180,613,9,DEAD STOCK
SPR-0012,7,2401,9,2574,285.99999995599995,2025-02-05,2,-173,571,9,DEAD STOCK
SPR-0013,7,2541,9,2718,302.00000001599994,2025-02-05,2,-177,604,9,DEAD STOCK
SPR-0014,9,3168,9,2637,293.000000004,2025-02-05,0,531,0,9,DEAD STOCK
SPR-0015,7,2478,9,2655,294.999999968,2025-03-04,2,-177,589,9,DEAD STOCK
SPR-0016,7,2380,9,2556,283.99999999199997,2025-03-04,2,-176,567,9,DEAD STOCK
SPR-0017,10,3570,12,3564,297.00000004799995,2025-03-04,2,6,594,9,DEAD STOCK
SPR-0018,7,2121,9,2277,253.000000028,2025-03-04,2,-156,506,9,DEAD STOCK
SPR-0019,10,3110,12,3108,259.000000036,2025-03-04,2,2,518,9,DEAD STOCK
SPR-0020,9,3069,9,2565,285.000000032,2024-05-06,0,504,0,19,DEAD STOCK
SPR-0021,7,2198,9,2358,262.00000004,2024-05-06,2,-160,524,19,DEAD STOCK
SPR-0022,9,2358,9,1962,218.00000002,2024-05-06,0,396,0,19,DEAD STOCK
SPR-0023,8,2856,9,2673,297.00000004799995,2024-05-06,1,183,297,19,DEAD STOCK
SPR-0024,7,2100,9,2250,250.00000002399997,2024-05-06,2,-150,500,19,DEAD STOCK
SPR-0025,7,1610,9,1728,192.00000002399997,2024-05-06,2,-118,384,19,DEAD STOCK
SPR-0026,6,2058,9,2574,285.99999995599995,2024-05-06,3,-516,857,19,DEAD STOCK
SPR-0027,6,1854,9,2322,257.999999996,2025-05-06,3,-468,773,6,DEAD STOCK
SPR-0028,7,2261,9,2430,270.000000012,2025-05-06,2,-169,540,6,DEAD STOCK
SPR-0029,7,2569,9,2754,305.99999994399997,2025-05-06,2,-185,611,6,DEAD STOCK
SPR-0030,6,1584,9,1980,219.99999998399997,2025-05-06,3,-396,659,6,DEAD STOCK
SPR-0031,6,2214,9,2772,308.000000024,2025-05-06,3,-558,924,6,DEAD STOCK
SPR-0032,7,2485,9,2664,296.000000008,2025-05-06,2,-179,592,6,DEAD STOCK
SPR-0033,8,1800,12,2256,187.99999997999998,2025-05-06,4,-456,751,6,DEAD STOCK
SPR-0034,7,2359,9,2529,280.999999988,2024-06-07,2,-170,561,18,DEAD STOCK
SPR-0035,9,2880,9,2403,267.000000008,2024-06-07,0,477,0,18,DEAD STOCK
SPR-0036,10,2560,12,2568,213.999999976,2024-06-07,2,-8,427,18,DEAD STOCK
SPR-0037,7,2380,9,2556,283.99999999199997,2024-06-07,2,-176,567,18,DEAD STOCK
SPR-0038,10,2360,12,2352,195.99999995199997,2024-06-07,2,8,391,18,DEAD STOCK
SPR-0039,6,1386,9,1737,192.99999994799998,2025-07-04,3,-351,578,5,DEAD STOCK
SPR-0040,6,1416,9,1773,196.999999992,2025-07-04,3,-357,590,5,DEAD STOCK
SPR-0041,6,1710,9,2133,236.99999996799997,2025-07-04,3,-423,710,5,DEAD STOCK
SPR-0042,6,1500,9,1872,207.99999996799997,2025-07-04,3,-372,623,5,DEAD STOCK
SPR-0043,6,1716,9,2151,239.000000048,2025-07-04,3,-435,717,5,DEAD STOCK
SPR-0044,7,1589,9,1710,189.999999944,2024-09-05,2,-121,379,15,DEAD STOCK
SPR-0045,7,1869,9,1998,221.99999994799998,2024-09-05,2,-129,443,15,DEAD STOCK
SPR-0046,7,1694,9,1809,201.000000036,2024-09-05,2,-115,402,15,DEAD STOCK
SPR-0047,7,2338,9,2502,277.999999984,2024-09-05,2,-164,555,15,DEAD STOCK
SPR-0048,6,1830,9,2295,254.999999992,2024-09-05,3,-465,764,15,DEAD STOCK
SPR-0049,12,2868,12,2388,198.99999995599998,2024-09-05,0,480,0,15,DEAD STOCK
SPR-0050,8,2392,9,2241,248.99999998399997,2024-10-04,1,151,248,14,DEAD STOCK
SPR-0051,9,3168,9,2646,294.000000044,2024-10-04,0,522,0,14,DEAD STOCK
SPR-0052,9,2772,9,2304,256.000000032,2024-10-04,0,468,0,14,DEAD STOCK
SPR-0053,7,2422,9,2601,288.99999995999997,2024-10-04,2,-179,577,14,DEAD STOCK
SPR-0054,7,2198,9,2349,261.0,2024-10-04,2,-151,522,14,DEAD STOCK
SPR-0055,7,1694,9,1809,201.000000036,2024-10-04,2,-115,402,14,DEAD STOCK
SPR-0056,7,2541,9,2718,302.00000001599994,2024-10-04,2,-177,604,14,DEAD STOCK
SPR-0057,7,1589,9,1701,189.00000002,2025-10-05,2,-112,378,1,ACTIVO
SPR-0058,5,1415,9,2124,236.000000044,2025-10-05,4,-709,944,1,ACTIVO
SPR-0059,4,1328,9,2484,276.00000002,2025-10-05,5,-1156,1380,1,ACTIVO
SPR-0060,7,2380,9,2556,283.99999999199997,2025-10-05,2,-176,567,1,ACTIVO
SPR-0061,4,1452,9,2718,302.00000001599994,2025-10-05,5,-1266,1510,1,ACTIVO
SPR-0062,6,1710,9,2142,238.00000000799997,2025-10-05,3,-432,714,1,ACTIVO
SPR-0063,6,1848,9,2313,256.999999956,2025-10-05,3,-465,770,1,ACTIVO
SPR-0064,4,1376,9,2583,286.999999996,2025-10-05,5,-1207,1434,1,ACTIVO
SPR-0065,8,2856,12,3564,297.00000004799995,2025-10-05,4,-708,1188,1,ACTIVO
SPR-0066,7,2254,9,2412,268.000000048,2024-11-08,2,-158,536,12,DEAD STOCK
SPR-0067,7,2177,9,2331,259.000000036,2024-11-08,2,-154,518,12,DEAD STOCK
SPR-0068,7,2366,9,2538,282.000000028,2024-11-08,2,-172,564,12,DEAD STOCK
SPR-0069,7,2345,9,2520,279.999999948,2024-11-08,2,-175,559,12,DEAD STOCK
SPR-0070,5,1660,9,2493,276.99999994399997,2024-11-08,4,-833,1107,12,DEAD STOCK
SPR-0071,7,1995,9,2133,236.99999996799997,2024-11-08,2,-138,473,12,DEAD STOCK
SPR-0072,6,1746,9,2178,242.000000052,2025-11-06,3,-432,726,0,NOVEDAD
SPR-0073,4,1220,9,2286,253.99999995199997,2025-11-06,5,-1066,1269,0,NOVEDAD
SPR-0074,5,1760,9,2646,294.000000044,2025-11-06,4,-886,1176,0,NOVEDAD
SPR-0075,4,1144,9,2151,239.000000048,2025-11-06,5,-1007,1195,0,NOVEDAD
SPR-0076,5,1250,9,1881,209.00000000799997,2025-11-06,4,-631,836,0,NOVEDAD
SPR-0077,4,900,9,1692,187.99999997999998,2025-11-06,5,-792,939,0,NOVEDAD
SPR-0078,6,2214,12,3684,306.999999984,2025-11-06,6,-1470,1841,0,NOVEDAD
STE-0001,9,765,9,594,65.9999999952,2024-01-04,0,171,0,23,DEAD STOCK
STE-0002,7,938,9,927,103.000000002,2024-01-04,2,11,206,23,DEAD STOCK
STE-0003,7,1015,9,999,110.99999999719999,2024-03-04,2,16,221,21,DEAD STOCK
STE-0004,7,1015,9,999,110.99999999719999,2024-03-04,2,16,221,21,DEAD STOCK
STE-0005,12,1080,12,828,68.9999999992,2024-03-04,0,252,0,21,DEAD STOCK
STE-0006,8,824,12,948,79.00000000479999,2025-04-04,4,-124,316,8,DEAD STOCK
STE-0007,9,1359,12,1392,115.99999999999999,2025-04-04,3,-33,347,8,DEAD STOCK
STE-0008,12,1548,12,1200,99.99999999799999,2024-05-05,0,348,0,19,DEAD STOCK
STE-0009,10,970,12,900,74.9999999956,2024-05-05,2,70,149,19,DEAD STOCK
STE-0010,5,760,9,1053,117.00000004,2025-05-05,4,-293,468,7,DEAD STOCK
STE-0011,6,930,9,1071,119.00000000399999,2025-05-05,3,-141,357,7,DEAD STOCK
STE-0012,6,876,9,1017,112.999999996,2025-05-05,3,-141,338,7,DEAD STOCK
STE-0013,9,1386,9,1062,117.999999964,2024-06-06,0,324,0,18,DEAD STOCK
STE-0014,11,1320,12,1116,92.99999999639999,2024-06-06,1,204,92,18,DEAD STOCK
STE-0015,7,770,9,765,85.0000000012,2024-08-04,2,5,170,16,DEAD STOCK
STE-0016,10,1310,12,1212,101.0000000032,2024-08-04,2,98,202,16,DEAD STOCK
STE-0017,9,1386,12,1416,117.999999964,2025-08-04,3,-30,353,3,LIQUIDACION PRIORITARIA
STE-0018,9,873,12,888,74.000000002,2025-08-04,3,-15,222,3,LIQUIDACION PRIORITARIA
STE-0019,7,980,15,1620,108.00000000479999,2025-09-05,8,-640,864,2,LENTA ROTACION
STE-0020,6,924,12,1416,117.999999964,2025-10-05,6,-492,707,1,ACTIVO
STE-0021,5,470,9,657,72.9999999968,2025-10-05,4,-187,291,1,ACTIVO
STE-0022,6,792,12,1224,101.99999999679999,2025-10-05,6,-432,611,1,ACTIVO
STE-0023,6,540,9,630,70.0000000044,2024-11-08,3,-90,210,12,DEAD STOCK
STE-0024,12,1440,12,1116,92.99999999639999,2024-11-08,0,324,0,12,DEAD STOCK
STE-0025,4,528,9,918,101.99999999679999,2025-11-04,5,-390,509,0,NOVEDAD
STE-0026,7,630,9,630,70.0000000044,2025-11-04,2,0,140,0,NOVEDAD
STE-0027,6,720,9,837,92.99999999639999,2025-11-04,3,-117,278,0,NOVEDAD
STE-0028,9,1305,9,999,110.99999999719999,2024-12-05,0,306,0,12,DEAD STOCK
STE-0029,7,770,9,765,85.0000000012,2024-12-05,2,5,170,12,DEAD STOCK
STE-0030,10,1030,12,960,79.99999999839999,2024-12-05,2,70,159,12,DEAD STOCK
STE-0031,6,774,12,1188,99.0000000044,2025-12-05,6,-414,594,-1,NOVEDAD
STE-0032,6,702,12,1080,90.00000000399999,2025-12-05,6,-378,540,-1,NOVEDAD
TAB-0001,7,1239,9,1224,135.99999998799998,2025-01-04,2,15,271,11,DEAD STOCK
TAB-0002,9,1674,9,1287,143.000000036,2025-01-04,0,387,0,11,DEAD STOCK
TAB-0003,7,1169,9,1161,129.00000005599998,2025-01-04,2,8,258,11,DEAD STOCK
TAB-0004,9,1503,9,1161,129.00000005599998,2025-01-04,0,342,0,11,DEAD STOCK
TAB-0005,9,1620,9,1242,137.999999952,2025-01-04,0,378,0,11,DEAD STOCK
TAB-0006,9,1602,9,1233,137.000000028,2025-01-04,0,369,0,11,DEAD STOCK
TAB-0007,9,1674,12,1716,143.000000036,2024-02-04,3,-42,429,22,DEAD STOCK
TAB-0008,10,1860,12,1716,143.000000036,2024-02-04,2,144,286,22,DEAD STOCK
TAB-0009,10,1630,12,1512,126.00000005199999,2024-02-04,2,118,252,22,DEAD STOCK
TAB-0010,10,1720,12,1584,131.999999944,2024-02-04,2,136,263,22,DEAD STOCK
TAB-0011,10,1810,12,1668,138.999999992,2024-02-04,2,142,277,22,DEAD STOCK
TAB-0012,10,1630,12,1512,126.00000005199999,2024-02-04,2,118,252,22,DEAD STOCK
TAB-0013,11,1859,12,1560,129.99999997999998,2024-02-04,1,299,129,22,DEAD STOCK
TAB-0014,9,1683,9,1296,143.99999996,2024-04-05,0,387,0,20,DEAD STOCK
TAB-0015,9,1629,9,1260,140.000000032,2024-04-05,0,369,0,20,DEAD STOCK
TAB-0016,7,1141,9,1134,126.00000005199999,2024-04-05,2,7,252,20,DEAD STOCK
TAB-0017,7,1351,9,1341,149.000000044,2024-04-05,2,10,298,20,DEAD STOCK
TAB-0018,12,2208,12,1704,141.99999999599999,2024-04-05,0,504,0,20,DEAD STOCK
TAB-0019,7,1267,9,1260,140.000000032,2024-04-05,2,7,280,20,DEAD STOCK
TAB-0020,12,1956,12,1512,126.00000005199999,2024-04-05,0,444,0,20,DEAD STOCK
TAB-0021,12,2028,15,1950,129.99999997999998,2024-05-04,3,78,389,19,DEAD STOCK
TAB-0022,12,2028,15,1950,129.99999997999998,2024-05-04,3,78,389,19,DEAD STOCK
TAB-0023,11,2024,15,2115,140.99999995599998,2024-05-04,4,-91,563,19,DEAD STOCK
TAB-0024,12,2268,15,2175,145.0,2024-05-04,3,93,435,19,DEAD STOCK
TAB-0025,9,1656,12,1704,141.99999999599999,2024-05-04,3,-48,425,19,DEAD STOCK
TAB-0026,15,2490,15,1920,128.000000016,2024-05-04,0,570,0,19,DEAD STOCK
TAB-0027,9,1548,12,1596,132.999999984,2025-05-04,3,-48,398,7,DEAD STOCK
TAB-0028,8,1360,12,1572,131.00000002,2025-05-04,4,-212,524,7,DEAD STOCK
TAB-0029,9,1521,12,1560,129.99999997999998,2025-05-04,3,-39,389,7,DEAD STOCK
TAB-0030,12,2136,15,2055,137.000000028,2025-05-04,3,81,411,7,DEAD STOCK
TAB-0031,11,1826,15,1905,126.99999997599998,2025-05-04,4,-79,507,7,DEAD STOCK
TAB-0032,9,1503,12,1548,129.00000005599998,2025-05-04,3,-45,387,7,DEAD STOCK
TAB-0033,11,2079,15,2190,146.00000004,2025-05-04,4,-111,584,7,DEAD STOCK
TAB-0034,7,1288,9,1278,141.99999999599999,2024-06-08,2,10,283,18,DEAD STOCK
TAB-0035,7,1141,9,1125,125.00000001199999,2024-06-08,2,16,250,18,DEAD STOCK
TAB-0036,7,1344,9,1332,148.000000004,2024-06-08,2,12,296,18,DEAD STOCK
TAB-0037,6,1086,9,1260,140.000000032,2024-06-08,3,-174,420,18,DEAD STOCK
TAB-0038,9,1683,9,1296,143.99999996,2024-06-08,0,387,0,18,DEAD STOCK
TAB-0039,7,1162,9,1152,128.000000016,2024-06-08,2,10,256,18,DEAD STOCK
TAB-0040,7,1162,9,1152,128.000000016,2024-06-08,2,10,256,18,DEAD STOCK
TAB-0041,7,1162,9,1143,126.99999997599998,2024-06-08,2,19,253,18,DEAD STOCK
TAB-0042,10,1780,12,1644,137.000000028,2024-09-04,2,136,274,15,DEAD STOCK
TAB-0043,12,2172,12,1668,138.999999992,2024-09-04,0,504,0,15,DEAD STOCK
TAB-0044,12,2304,12,1764,146.99999996399998,2024-09-04,0,540,0,15,DEAD STOCK
TAB-0045,15,2490,15,1905,126.99999997599998,2024-09-04,0,585,0,15,DEAD STOCK
TAB-0046,10,1750,12,1620,134.99999994799998,2024-09-04,2,130,269,15,DEAD STOCK
TAB-0047,12,2040,15,1965,131.00000002,2024-09-04,3,75,393,15,DEAD STOCK
TAB-0048,7,1323,9,1314,146.00000004,2025-09-06,2,9,292,2,LENTA ROTACION
TAB-0049,5,920,9,1278,141.99999999599999,2025-09-06,4,-358,567,2,LENTA ROTACION
TAB-0050,4,724,9,1251,138.999999992,2025-09-06,5,-527,694,2,LENTA ROTACION
TAB-0051,6,1122,9,1296,143.99999996,2025-09-06,3,-174,431,2,LENTA ROTACION
TAB-0052,6,1014,9,1170,129.99999997999998,2025-09-06,3,-156,389,2,LENTA ROTACION
TAB-0053,9,1629,12,1668,138.999999992,2025-09-06,3,-39,416,2,LENTA ROTACION
TAB-0054,9,1728,12,1776,148.000000004,2025-10-04,3,-48,444,1,ACTIVO
TAB-0055,8,1304,12,1512,126.00000005199999,2025-10-04,4,-208,504,1,ACTIVO
TAB-0056,7,1260,12,1656,137.999999952,2025-10-04,5,-396,689,1,ACTIVO
TAB-0057,9,1467,12,1512,126.00000005199999,2025-10-04,3,-45,378,1,ACTIVO
TAB-0058,9,1548,12,1584,131.999999944,2025-10-04,3,-36,395,1,ACTIVO
TAB-0059,7,1288,12,1704,141.99999999599999,2025-10-04,5,-416,709,1,ACTIVO
TAB-0060,9,1575,12,1608,134.000000024,2025-10-04,3,-33,402,1,ACTIVO
TAB-0061,8,1512,12,1752,146.00000004,2025-10-04,4,-240,584,1,ACTIVO
TAB-0062,6,1002,9,1161,129.00000005599998,2025-10-04,3,-159,387,1,ACTIVO
TAB-0063,9,1467,12,1512,126.00000005199999,2025-10-04,3,-45,378,1,ACTIVO
TEE-0001,7,1078,9,1062,117.999999964,2025-01-05,2,16,235,11,DEAD STOCK
TEE-0002,9,1755,9,1350,149.999999968,2025-01-05,0,405,0,11,DEAD STOCK
TEE-0003,7,1120,9,1107,123.000000048,2025-01-05,2,13,246,11,DEAD STOCK
TEE-0004,7,1106,9,1089,120.99999996799998,2025-01-05,2,17,241,11,DEAD STOCK
TEE-0005,8,1120,12,1284,106.99999999959999,2025-01-05,4,-164,427,11,DEAD STOCK
TEE-0006,7,1106,9,1098,122.00000000799999,2025-01-05,2,8,244,11,DEAD STOCK
TEE-0007,10,1750,12,1620,134.99999994799998,2025-01-05,2,130,269,11,DEAD STOCK
TEE-0008,10,1920,12,1764,146.99999996399998,2025-02-06,2,156,293,9,DEAD STOCK
TEE-0009,7,1169,9,1161,129.00000005599998,2025-02-06,2,8,258,9,DEAD STOCK
TEE-0010,10,1920,12,1764,146.99999996399998,2025-02-06,2,156,293,9,DEAD STOCK
TEE-0011,10,1580,12,1464,122.00000000799999,2025-02-06,2,116,244,9,DEAD STOCK
TEE-0012,7,1407,9,1395,155.00000005200002,2025-02-06,2,12,310,9,DEAD STOCK
